pop1 ecotype1 pop2 ecotype2 geography ecology lg n.sites num.outliers nnd.mean.null nnd.sd.null nnd.mean.emp nnd.emp.percentile nnd.emp.zscore nnd.emp.pvalue disp.all disp.out
pri limnetic japan japansea allo D 1 4999 2122 0.00589697752926885 0.000494875518714897 0.00666818311198663 0.9397 1.55838297420828 0.119142490184363 0.270055819395813 0.527955152734263
pri limnetic japan japansea allo D 2 4358 1986 0.0075678135602626 0.000504237183736288 0.00965391855354618 0.9999 4.13715025501689 3.51645854439446e-05 0.206637361496606 0.318691094297225
pri limnetic japan japansea allo D 3 3464 1627 0.00695286889508705 0.00051457363270146 0.00837155792762267 0.9968 2.75701851470244 0.00583310485977203 0.161331132822234 0.260962515803411
pri limnetic japan japansea allo D 4 6126 2721 0.00624890706521907 0.000404500639699552 0.00760149421146667 0.9996 3.34384426994293 0.000826261047722666 0.476799072863658 0.60649373887252
pri limnetic japan japansea allo D 5 2674 1019 0.00763485618745437 0.00060960951907709 0.0076222889302986 0.4984 -0.0206152574106852 0.983552569399025 1.29776739251916 1.35550573422375
pri limnetic japan japansea allo D 6 3884 1572 0.00788353121687862 0.00053926495099413 0.00934427936589113 0.9949 2.70877635625982 0.00675318442242026 0.166715503177482 0.227897530045655
pri limnetic japan japansea allo D 7 4928 2260 0.00778274020536617 0.000464279231593361 0.00867018009477215 0.9692 1.91143568141175 0.0559486149649822 0.172887782429897 0.308009462866372
pri limnetic japan japansea allo D 8 3787 1628 0.00849469789065925 0.000512528466991269 0.00844457444322816 0.462 -0.0977964165099638 0.922093952955383 0.196153248468915 0.275770514821033
pri limnetic japan japansea allo D 9 4276 1771 0.00236839202370287 0.000307727595807158 0.00295604676198224 0.9681 1.90965888755597 0.0561771476741398 20.1290574482586 20.5543625862402
pri limnetic japan japansea allo D 10 3524 1388 0.00927772134920155 0.000693498704595086 0.0113429607045993 0.998 2.978000307302 0.00290135693789885 0.198230385738711 0.293451566494945
pri limnetic japan japansea allo D 11 3511 1359 0.00683236658099528 0.000529922720975006 0.00652144220588125 0.2814 -0.586735315938077 0.55738148527321 0.163904867417319 0.240773300728684
pri limnetic japan japansea allo D 12 3569 1547 0.00292222734041555 0.000226782293913939 0.00345337151002811 0.9908 2.34208835463193 0.019176174675272 26.3488995931092 26.3479607188958
pri limnetic japan japansea allo D 13 4255 1724 0.00792724753317849 0.000526376368485252 0.00979151549864803 0.9999 3.54170148411929 0.000397555108133151 0.960604393245132 1.21476447518046
pri limnetic japan japansea allo D 14 3346 1454 0.00757915261731052 0.000578198564507984 0.00817957304540381 0.8502 1.03843292762965 0.299068546395387 0.178415658405748 0.269667808028535
pri limnetic japan japansea allo D 15 3287 1432 0.00853663149187806 0.00105788616080542 0.0078899446853553 0.3089 -0.611300941899459 0.541000367552345 0.47359738907753 0.616160538010218
pri limnetic japan japansea allo D 16 3657 1513 0.00653838176035699 0.000407069103925627 0.00530325884505549 0.0015 -3.03418486785271 0.00241186585397903 3.67631123975087 3.70301610753881
pri limnetic japan japansea allo D 17 3243 1467 0.0101290355852595 0.000700894268992118 0.0115166080673383 0.9766 1.97971726045669 0.0477353079689391 0.28952648266681 0.439897308142276
pri limnetic japan japansea allo D 18 3610 1603 0.00732261081578101 0.000504001827414608 0.0090682855374035 0.9998 3.46362776217962 0.000532943441215068 0.160468562031173 0.23995316095384
pri limnetic japan japansea allo D 20 3668 1751 0.000147660247876233 7.59475045595441e-06 0.000162862218111026 0.977 2.00164183444296 0.0453232662789069 0.00183481232982801 0.00254170298650769
pri limnetic japan japansea allo D 21 2438 934 0.00951950655168215 0.000757848859776618 0.00945705437299777 0.47 -0.082407168498983 0.93432293580288 0.225032758268863 0.34870604401463
