pop1 ecotype1 pop2 ecotype2 geography ecology lg n.sites num.outliers nnd.mean.null nnd.sd.null nnd.mean.emp nnd.emp.percentile nnd.emp.zscore nnd.emp.pvalue disp.all disp.out
japan japansea al marine allo D 1 6094 2836 0.00361172018998896 0.000329477208209936 0.00372361562170177 0.6353 0.339615089980702 0.734146412741355 0.259954338300161 0.394904917664911
japan japansea al marine allo D 2 5027 2545 0.0054034223774299 0.000364432057588815 0.0064451726362184 0.9975 2.85855823354568 0.00425570988750704 0.181850979868525 0.233379936664101
japan japansea al marine allo D 3 4062 1985 0.00501766200988854 0.000341064350500019 0.00583925197243605 0.9918 2.40890014257725 0.0160006752771414 0.150921475106263 0.202655313376786
japan japansea al marine allo D 4 7119 3475 0.00426846232036566 0.000284890930269253 0.00455407004260425 0.8433 1.00251602242535 0.316094432086897 0.46787743690451 0.535849625003295
japan japansea al marine allo D 5 3056 1397 0.00487119944660641 0.000418924402120329 0.00435358965420809 0.1049 -1.23556849345254 0.216619002052751 1.29161081593088 1.44698922137514
japan japansea al marine allo D 6 4597 2058 0.00524173332145182 0.000389087403916607 0.0059120647202232 0.9564 1.72282986296583 0.0849192967209661 0.212319002526433 0.277095928894513
japan japansea al marine allo D 7 5929 2959 0.00518878582948786 0.000313335455730368 0.00545665051285413 0.8009 0.85488149670739 0.392616755087225 0.179985945212777 0.284078007021733
japan japansea al marine allo D 8 4367 1999 0.00626607964306479 0.000390155159751608 0.00666588905551253 0.8441 1.02474464954476 0.305483689376057 0.171356833523723 0.255011745018396
japan japansea al marine allo D 9 5053 2332 0.00160397081426137 0.000223702619463473 0.0019760240260108 0.9497 1.66315983532853 0.0962804451104811 20.1281213851396 20.2700560521426
japan japansea al marine allo D 10 3937 1817 0.00552067411525992 0.000419449774016938 0.0063494825148018 0.9732 1.97594193842243 0.0481613535675503 0.243699038325021 0.314612420922279
japan japansea al marine allo D 11 4016 1773 0.00444666838717243 0.000342812610766905 0.00513813550401941 0.977 2.01704107471458 0.0436912270500474 0.146997760875149 0.181306511927932
japan japansea al marine allo D 12 4223 1993 0.00197074397151467 0.000146297996791001 0.00213879504184936 0.8721 1.1486901667886 0.250683761967188 26.3464301762016 26.3453976095157
japan japansea al marine allo D 13 5030 2290 0.0052154807900927 0.00035219684904615 0.00564315096978933 0.8848 1.2142930320214 0.224635845521653 0.934907523550649 1.08176476641447
japan japansea al marine allo D 14 3796 1799 0.00508951941694044 0.000406716545444591 0.00673348096233301 1 4.04203262396301 5.29898578957935e-05 0.213426182573451 0.306859899990629
japan japansea al marine allo D 15 3784 1812 0.00549679681130795 0.000550261532436907 0.00595076379264042 0.7887 0.825002211806479 0.409370334979886 0.583397091032971 0.615128840179639
japan japansea al marine allo D 16 4307 1989 0.00439425933876183 0.000301001267559354 0.004053610870005 0.1303 -1.1317177217191 0.257753128540434 3.63611627249091 3.68589351857102
japan japansea al marine allo D 17 3744 1837 0.00644606355361762 0.000481967970089866 0.00839951326283572 0.9999 4.05306956156 5.05499636726883e-05 0.328134155033902 0.377638048432729
japan japansea al marine allo D 18 4196 2052 0.00437172665644048 0.00037058773727233 0.00501135048973081 0.9555 1.72597139343632 0.0843525593154864 0.178139480824931 0.211181675024639
japan japansea al marine allo D 20 4165 2164 0.000101140487493056 5.37904160728182e-06 0.00011416626424867 0.9928 2.42157947579006 0.0154532215198735 0.0018032671563853 0.00237350787360228
japan japansea al marine allo D 21 2575 1228 0.00616558518120914 0.000574477264821 0.0056178900601534 0.1714 -0.953379976188259 0.340397583117556 0.294314415334145 0.395013833131552
