pop1 ecotype1 pop2 ecotype2 geography ecology lg n.sites num.outliers nnd.mean.null nnd.sd.null nnd.mean.emp nnd.emp.percentile nnd.emp.zscore nnd.emp.pvalue disp.all disp.out
japan japansea geneva stream allo D 1 1540 854 0.0146975479062051 0.00156174724609614 0.0120242585815373 0.0424 -1.71172981501977 0.0869464714374057 0.497645147791928 0.64485359376136
japan japansea geneva stream allo D 2 1334 862 0.0220754823820353 0.00179155302890613 0.0247090694475454 0.9267 1.4700022957836 0.141561132203289 0.344204213775517 0.471038101023758
japan japansea geneva stream allo D 3 1089 675 0.0192537483651921 0.00157446318060192 0.0251559488871115 0.9998 3.74870660339163 0.000177748877777852 0.259528202102745 0.355169190392917
japan japansea geneva stream allo D 4 1919 1143 0.0154625317904621 0.0012150598219991 0.01529671873649 0.451 -0.136464930343316 0.891453746685392 0.664382715666386 0.747486838815138
japan japansea geneva stream allo D 5 799 442 0.0220495621928468 0.00210095702081313 0.0232068586928044 0.7091 0.550842539134723 0.581741620282096 1.33885208204301 1.49919791920791
japan japansea geneva stream allo D 6 1129 678 0.0183391578576277 0.00171155985940001 0.0150342920762901 0.028 -1.93090867560787 0.0534943471240923 0.33091035256182 0.416307621395345
japan japansea geneva stream allo D 7 1525 918 0.0231352473576482 0.00168376330497181 0.0265508308137954 0.9789 2.02854133123203 0.0425050294467091 0.337521842121373 0.558946053506707
japan japansea geneva stream allo D 8 1223 673 0.0247438465325885 0.00188629364899882 0.0280910862644732 0.9624 1.77450617705324 0.0759794612582175 0.299984158623845 0.370795143101859
japan japansea geneva stream allo D 9 1204 692 0.00786443471416378 0.0011261256664716 0.0110619271449356 0.9977 2.83937443748199 0.00452020808215198 20.1660619006293 20.2070655581456
japan japansea geneva stream allo D 10 962 559 0.0262163756688463 0.00282119294544713 0.0281335030675707 0.7556 0.679544942793892 0.496792641250114 0.470859481944552 0.508893346724064
japan japansea geneva stream allo D 11 1170 667 0.015951353507446 0.00149494468083314 0.0171627561200212 0.7902 0.810332735456228 0.417748965872828 0.255180587220983 0.349566452836051
japan japansea geneva stream allo D 12 1059 634 0.00755308022710431 0.000713458270665774 0.00829400685411787 0.8484 1.03850029844374 0.299037196400848 26.3924321055052 26.4392413487773
japan japansea geneva stream allo D 13 1286 762 0.0198346905890002 0.00168187248749444 0.0194651006689337 0.4129 -0.21974907302105 0.826066583913293 1.15335201483158 1.29036457719147
japan japansea geneva stream allo D 14 988 598 0.0218055650084245 0.00206040961317506 0.0244562743113812 0.8987 1.28649628016054 0.198269916206682 0.329239181272912 0.406616137528401
japan japansea geneva stream allo D 15 1017 634 0.0190821423473406 0.00171853261392082 0.0176518893251683 0.1998 -0.832252475505339 0.405266449659465 1.2930061152979 1.36991362079188
japan japansea geneva stream allo D 16 1089 632 0.0188225974773203 0.00161153384872846 0.0194883206197372 0.6579 0.413099075109226 0.679534027021723 3.71518559969474 3.73652354018676
japan japansea geneva stream allo D 17 996 652 0.0246191664190733 0.00184448312813239 0.032687171205652 1 4.37412772365549 1.21918985273437e-05 0.531383647902271 0.622332371772643
japan japansea geneva stream allo D 18 1124 725 0.0171362457118031 0.00152599980024983 0.0247504314824689 1 4.98963746221933 6.04927147394011e-07 0.309401642591785 0.377945955785671
japan japansea geneva stream allo D 20 953 607 0.000454606415644437 2.92557979386161e-05 0.000520800830318395 0.9895 2.26260841740996 0.0236598387872329 0.00444383699063516 0.00543955857412354
japan japansea geneva stream allo D 21 733 387 0.0259738997121913 0.00295019359737706 0.0233248529587808 0.1862 -0.897923023006222 0.369226589489265 0.38750607333642 0.608489143620752
