pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
boot lake cp marine allo D -2.03588291021575 0.0104861743651842 0.155926997626126 -0.122099404100186 allo_D bc ns allo allo_D
boot lake geneva lake allo S -2.65359550472558 -0.0522011084905732 -0.0886972171539965 -0.014080371183472 allo_S bc sl allo allo_S
boot lake geneva stream allo D -2.36179658452376 -0.0610698877876251 -0.372513236765769 -0.0300407299720976 allo_D bc sl allo allo_D
boot lake joes lake allo S -2.34079061538418 -0.025446916456183 -0.860105559272062 0.0509230652440389 allo_S bc bc para para_S
boot lake joes stream allo D -2.51184992270762 -0.0230882635843811 -0.534623778249976 0.0221974392485371 allo_D bc bc para para_D
boot lake ln marine allo D -2.51273595381309 0.0133537954330561 0.386270696549003 -0.0407973101245133 allo_D bc ns allo allo_D
boot lake mh marine allo D -2.67806682704856 0.00780241400826285 0.639859625467733 -0.0459971216657269 allo_D bc ns allo allo_D
boot lake mh white allo D -2.12189876371211 -0.0255404251734087 -0.38143197288062 0.0553305773368809 allo_D bc ns allo allo_D
boot lake misty lake allo S -1.2893128435717 -0.201662192390361 -1.20598851343772 -0.0236793652223868 allo_S bc bc para para_S
boot lake misty stream allo D -1.33623484579665 -0.128567701935594 -1.15565877937017 -0.0507484749996751 allo_D bc bc para para_D
boot lake roberts lake allo S -2.57646326593726 -0.130678225702388 -0.00403161651486304 -0.00516469455361746 allo_S bc bc para para_S
boot lake roberts stream allo D -2.25975342627855 -0.103009175094967 -0.378653534703827 -0.0155245725950049 allo_D bc bc para para_D
boot lake sk marine allo D -2.38840984351709 -0.00532037107040785 0.336332531848927 -0.0301469071883046 allo_D bc ns allo allo_D
boot lake sr marine allo D -2.16515263832938 0.0135017952672152 -0.0379617001100809 -0.024314602917472 allo_D bc ns allo allo_D
boot lake sr white allo D -1.9725756003836 0.0176419048497207 -0.219637763953865 -2.30735452297599e-05 allo_D bc ns allo allo_D
boot stream al marine allo D -1.74594591367168 -0.0256775155629169 -0.0560279381087542 -0.0275019433190653 allo_D bc ns allo allo_D
boot stream cl marine allo D -1.55151855597899 0.00663850318324936 -0.613057223374815 0.0244798322872706 allo_D bc ns allo allo_D
boot stream cl white allo D -0.938858756590465 -0.0281399052966933 -1.24785066495922 0.0548984566029507 allo_D bc ns allo allo_D
boot stream constance lake allo D -2.08891173506016 -0.0375842723424461 -0.872295861000316 0.019689379005296 allo_D bc sl allo allo_D
boot stream constance stream allo S -2.24082737667803 -0.0243842923222039 -0.817013995249624 0.0277522033297361 allo_S bc sl allo allo_S
boot stream cp marine allo D -1.78043758048127 -0.0039691069016078 -0.371877140302469 -0.00415563098917563 allo_D bc ns allo allo_D
boot stream geneva lake allo D -2.39550983841533 -0.0247590949531103 -0.809750551220682 0.0529305218832168 allo_D bc sl allo allo_D
boot stream geneva stream allo S -2.16212255921722 -0.0166797288196692 -0.918989860055223 0.0249878938247628 allo_S bc sl allo allo_S
boot stream joes lake allo D -3.11461829418011 -0.0123435042358316 0.0757133225762026 0.0239227893011841 allo_D bc bc para para_D
boot stream joes stream allo S -3.21416605706405 -0.0212907937823154 0.176225063783385 0.0280612549126001 allo_S bc bc para para_S
boot stream ln marine allo D -1.37286871020917 -0.0282532606400216 -0.626614047786717 -0.0126752036532938 allo_D bc ns allo allo_D
boot stream mh marine allo D -1.18156169871475 -0.000373561345781531 -0.905161400158229 0.0146989778168497 allo_D bc ns allo allo_D
boot stream mh white allo D -1.05530755394702 -0.026324563172527 -1.24449623469038 0.0680648103708493 allo_D bc ns allo allo_D
boot stream misty lake allo D -2.18668090295545 -0.151661066974202 -0.41350861332663 -0.00536767953263477 allo_D bc bc para para_D
boot stream misty stream allo S -1.74312387279459 -0.123552036965868 -0.823255723635822 -0.0364884142775388 allo_S bc bc para para_S
boot stream roberts lake allo D -2.77581137665513 -0.0911118694874714 0.0137152780955365 0.00165951725951246 allo_D bc bc para para_D
boot stream roberts stream allo S -2.80358307111507 -0.0724451703662897 0.232110002526116 -0.0452684403673682 allo_S bc bc para para_S
boot stream sk marine allo D -1.15382196748106 -0.0333149461298839 -0.691818816493608 -0.00864280864167246 allo_D bc ns allo allo_D
boot stream sr marine allo D -1.10908667729382 -0.0462584787655785 -0.774091105383603 0.0057183417614994 allo_D bc ns allo allo_D
boot stream sr white allo D -1.11155525725882 -0.0108493171433722 -0.926748522911376 0.00957988303368287 allo_D bc ns allo allo_D
cl marine cl white para D -1.81458208014869 -0.087475270032698 -0.796332994396596 -0.0610564159435252 para_D ns ns para para_D
cl marine cp marine allo S -2.52703233698388 -0.0156360189676849 -0.353551590871998 -0.0146867724464923 allo_S ns ns para para_S
cl marine ln marine allo S -2.64789414488209 -0.0660219417229986 -0.0903305328247511 -0.0243827662304286 allo_S ns ns para para_S
cl marine mh marine allo S -1.80489327319557 -0.0873296279409431 -0.771582800611241 -0.034275614927779 allo_S ns ns para para_S
cl marine mh white allo D -2.27308257232849 -0.0539267222220823 -0.304009582375566 -0.0641874102184579 allo_D ns ns para para_D
cl marine sk marine allo S -3.33020766396552 0.0033034259375759 0.282748642555515 0.00254942443493827 allo_S ns ns para para_S
cl marine sr marine allo S -2.2871587942179 -0.0749927410445493 -0.311119905259383 -0.0468293420127309 allo_S ns ns para para_S
cl marine sr white allo D -1.84580425299143 -0.112861531481896 -0.458883525041045 -0.106656260607792 allo_D ns ns para para_D
cl white cp marine allo D -2.16496542850679 -0.0603036303802585 -0.562109512366454 -0.0628388703985212 allo_D ns ns para para_D
cl white ln marine allo D -2.33805541721941 -0.0521897130396494 -0.613594802690463 0.00365440890848573 allo_D ns ns para para_D
cl white mh marine allo D -2.27037492549098 -0.128579957187624 -0.461476431504583 -0.00127150893795266 allo_D ns ns para para_D
cl white mh white allo S -2.49772003812136 -0.0481613257923732 -0.466274706389656 0.0164452383927431 allo_S ns ns para para_S
cl white sk marine allo D -3.04923576087525 -0.0831135941936703 0.335282246582687 -0.0144482949731404 allo_D ns ns para para_D
cl white sr marine allo D -1.95028652209272 -0.0430584256645925 -0.886034084890601 -0.0541294457458822 allo_D ns ns para para_D
cl white sr white allo S -2.24160285573716 -0.0492168648059663 -0.582589437784051 -0.0286369219874414 allo_S ns ns para para_S
constance lake al marine allo D -2.58091986129138 -0.0326228516989778 0.0610051387820552 -0.0144606607221288 allo_D sl ns allo allo_D
constance lake cl marine allo D -4.12546600250912 0.00683355757203968 1.32552904706617 0.0595953131001074 allo_D sl ns allo allo_D
constance lake cl white allo D -2.73306729246794 -0.0364189531315137 0.0305657557009908 0.0718155714115087 allo_D sl ns allo allo_D
constance lake constance stream para D -2.60478067367388 0.00773084446553316 -0.299574218420969 -0.033851257320294 para_D sl sl para para_D
constance lake cp marine allo D -2.26044026579054 -0.0114180377466481 -0.31724592397404 -0.0326505056608923 allo_D sl ns allo allo_D
constance lake geneva lake allo S -3.42704258892597 0.00709062174599078 0.430576649263346 0.00280758222222449 allo_S sl sl para para_S
constance lake geneva stream allo D -3.25281469719357 0.0188674191768386 0.265847341861782 -0.00745731467560369 allo_D sl sl para para_D
constance lake joes lake allo S -2.5765917730735 -0.0113741614896837 0.131985033999183 -0.0334144060785614 allo_S sl bc allo allo_S
constance lake joes stream allo D -3.28080348624398 -0.0217357230484448 0.544964731252883 -0.00940587388487227 allo_D sl bc allo allo_D
constance lake ln marine allo D -3.58606093126272 -0.0394889883813105 0.991661850616635 0.0154288674630962 allo_D sl ns allo allo_D
constance lake mh marine allo D -3.58576065164866 -0.0324955818095696 0.997705613866042 0.0459893326267287 allo_D sl ns allo allo_D
constance lake mh white allo D -4.83117104426934 -0.124177596259385 1.68614490710144 0.133439229820953 allo_D sl ns allo allo_D
constance lake misty lake allo S -2.16526515254878 -0.244786543271306 -0.077203237102469 -0.0294091096833233 allo_S sl bc allo allo_S
constance lake misty stream allo D -1.99436069086323 -0.199431492099214 -0.290839048957861 -0.0396918259806549 allo_D sl bc allo allo_D
constance lake roberts lake allo S -2.59028171372917 -0.124171629007031 -0.106639107167761 0.00630592396884654 allo_S sl bc allo allo_S
constance lake roberts stream allo D -2.34079830720936 -0.0918740190208379 -0.393525355758891 0.000676027669483941 allo_D sl bc allo allo_D
constance lake sk marine allo D -3.22725091607687 -0.00385748165383744 0.59200730312269 0.0187211943848638 allo_D sl ns allo allo_D
constance lake sr marine allo D -2.27501238353464 -0.0465860706394223 -0.0120056292641007 -0.0158078204642559 allo_D sl ns allo allo_D
constance lake sr white allo D -3.00007654852581 -0.0545572538603022 0.670551076176724 -0.00538152010119922 allo_D sl ns allo allo_D
constance stream al marine allo D -1.6411960081137 -0.0409015520845874 -0.893233228154973 -0.0210374684332727 allo_D sl ns allo allo_D
constance stream cl marine allo D -3.72526938015503 0.00201992126111861 0.95580354840421 0.0536817066391978 allo_D sl ns allo allo_D
constance stream cl white allo D -2.20298527112986 -0.0288143941761775 -0.447872439331104 0.0282342378280216 allo_D sl ns allo allo_D
constance stream cp marine allo D -1.77284746604332 -0.00140468940462492 -0.930506877915625 -0.0358565936640439 allo_D sl ns allo allo_D
constance stream geneva lake allo D -3.23082785951774 0.0232864781606719 0.388172612040356 -0.0541474224754879 allo_D sl sl para para_D
constance stream geneva stream allo S -3.3172876979497 0.0300207007236124 0.350857089346127 -0.0182676008109498 allo_S sl sl para para_S
constance stream joes lake allo D -2.70675557418346 -0.00768059653635692 0.183293893090773 -0.0280074151982809 allo_D sl bc allo allo_D
constance stream joes stream allo S -3.52168375339484 -0.00750233574043484 0.703379040640898 -0.0090378712802692 allo_S sl bc allo allo_S
constance stream ln marine allo D -2.91190808967324 -0.0325095292096693 0.320908743545675 -0.00470642171178024 allo_D sl ns allo allo_D
constance stream mh marine allo D -2.99732345161646 -0.032059392911098 0.362153217993803 0.0489237934539044 allo_D sl ns allo allo_D
constance stream mh white allo D -4.21572771010701 -0.121231147344354 0.946869360560239 0.136519838067215 allo_D sl ns allo allo_D
constance stream misty lake allo D -2.35328423017607 -0.265338726573174 -0.00843572871480644 -0.00536287645956537 allo_D sl bc allo allo_D
constance stream misty stream allo S -2.56541574254255 -0.198985738403364 0.182758734666927 -0.0179646001107261 allo_S sl bc allo allo_S
constance stream roberts lake allo D -2.70952351146023 -0.115796504900397 0.0138105372340996 0.0106425088629095 allo_D sl bc allo allo_D
constance stream roberts stream allo S -2.60416240445249 -0.0599632906843967 -0.179504619288085 -0.0190496110947045 allo_S sl bc allo allo_S
constance stream sk marine allo D -2.6443349704644 -0.00324067807809581 -0.0161780139661168 0.022934750458932 allo_D sl ns allo allo_D
constance stream sr marine allo D -2.25691913496909 -0.0321469059911538 -0.226320435649058 0.0124459673410089 allo_D sl ns allo allo_D
constance stream sr white allo D -2.15211158778153 -0.045239816027193 -0.116500218912513 -0.0343751455660984 allo_D sl ns allo allo_D
cp marine ln marine allo S -1.62473796357375 -0.109576139282975 -1.32056018589911 0.00376339085746105 allo_S ns ns para para_S
cp marine mh marine allo S -2.53355771447844 -0.0973984724861636 -0.242784045301833 0.00833698643111425 allo_S ns ns para para_S
cp marine mh white allo D -2.01455779646976 -0.0934201704651047 -0.416133445521497 -0.110934500525843 allo_D ns ns para para_D
cp marine sk marine allo S -3.169247422415 -0.0993741799215712 0.354515558146157 0.00978142699361792 allo_S ns ns para para_S
cp marine sr marine allo S -2.58513556126525 -0.0404589083623234 -0.245051700080787 -0.0295569558877774 allo_S ns ns para para_S
cp marine sr white allo D -2.20753876190388 -0.116197727566641 -0.379658940495871 -0.0768265666369758 allo_D ns ns para para_D
cr stream al marine allo D 0.0420349643346996 -0.15425794207477 -0.541011544306219 -0.0503228096114904 allo_D or ns allo allo_D
cr stream bea lake allo D -1.15704765442202 -0.166751117845872 -0.69067988121459 -0.00576144850757865 allo_D or al allo allo_D
cr stream boot lake allo D -0.595724465263377 -0.134495754620268 -0.855749224286296 -0.0902760260806301 allo_D or bc allo allo_D
cr stream boot stream allo S -0.883738003487303 -0.121064016482631 -0.560056709251699 -0.0435553267155384 allo_S or bc allo allo_S
cr stream cl marine allo D 0.548230816868028 -0.142867181229692 -1.08887695507971 -0.0167695258498821 allo_D or ns allo allo_D
cr stream cl white allo D 0.381583952548772 -0.19084274408616 -0.84868268290125 -0.0318576685541462 allo_D or ns allo allo_D
cr stream constance lake allo D -0.522517955610982 -0.175403485215603 -0.490454883485695 -0.038795704103629 allo_D or sl allo allo_D
cr stream constance stream allo S -0.697634910281478 -0.16232189391833 -0.387384793941636 -0.0459069613776234 allo_S or sl allo allo_S
cr stream cp marine allo D 0.00680517050719604 -0.173518931434259 -0.636379931568395 -0.0359739806387366 allo_D or ns allo allo_D
cr stream cs marine allo D -1.67637523576626 -0.265806710692781 -0.622832349548612 -0.0671533197944169 allo_D or or para para_D
cr stream denmark marine allo D -0.316927739730585 -0.144551767209353 -0.475458257725273 -0.0372338466911565 allo_D or ne allo allo_D
cr stream geneva lake allo D -0.799709990070826 -0.157503097118144 -0.50853149204327 -0.00132476321931801 allo_D or sl allo allo_D
cr stream geneva stream allo S -0.406432294486968 -0.156267111818826 -0.790157788695717 -0.00652532431985235 allo_S or sl allo allo_S
cr stream hadsten lake allo D -0.786634101998103 -0.170073119923314 -0.364037788752963 -0.0691826817998225 allo_D or ne allo allo_D
cr stream hald lake allo D -1.00584106418018 -0.205900337490502 -0.511541010223922 -0.0439153881986885 allo_D or ne allo allo_D
cr stream japan japansea allo D -0.923049959043384 -0.193976215996729 -0.135324388989021 -0.1248777522684 allo_D or jp allo allo_D
cr stream japan marine allo D -0.910068301599088 -0.333450448094138 -0.778190836460824 -0.0590859128704053 allo_D or jp allo allo_D
cr stream joes lake allo D -1.6012000724866 -0.112453286441742 0.117959346460047 -0.0440323392472778 allo_D or bc allo allo_D
cr stream joes stream allo S -1.7249096258247 -0.129671313516544 0.203034593018118 -0.0346597393270331 allo_S or bc allo allo_S
cr stream litcampbell marine allo D 0.620039228120318 -0.165644844697582 -1.39840791026836 -0.0885966542889218 allo_D or bc allo allo_D
cr stream ln marine allo D 0.0602684804838687 -0.189465884034376 -0.516564792351531 -0.035736339106114 allo_D or ns allo allo_D
cr stream mariager marine allo D -1.09554732992456 -0.223190029149366 -0.437438550985887 -0.0719445815490124 allo_D or ne allo allo_D
cr stream mh marine allo D 0.28158270253403 -0.139620785559111 -0.210677270292613 -0.0979768434894496 allo_D or ns allo allo_D
cr stream mh white allo D 0.393998756816152 -0.105309861590169 -0.916962136822227 -0.0171214986541129 allo_D or ns allo allo_D
cr stream misty lake allo D -1.87705087795681 -0.218760132118301 -0.0697310020361397 -0.0320351653970276 allo_D or bc allo allo_D
cr stream misty stream allo S -1.89060594363032 -0.167138788701702 -0.171807420496585 -0.0454924157747541 allo_S or bc allo allo_S
cr stream ms marine allo D -0.938357180031455 -0.364215839497403 -1.19375367199424 -0.0867902451696883 allo_D or or para para_D
cr stream mud lake allo D -1.02874124064381 -0.148987231516256 -0.689348398744046 -0.0241826952495291 allo_D or al allo allo_D
cr stream pcr lake allo D -1.90041559938106 -0.227771721705947 -0.292381355971872 -0.0878018138952911 allo_D or or para para_D
cr stream pl lake allo D -2.08356852552889 -0.0145069808535867 -0.68495958529534 -0.0333143277320446 allo_D or or para para_D
cr stream rab marine allo D -0.0370851544957947 -0.191805141607844 -1.08196487018779 0.00991493380167695 allo_D or al allo allo_D
cr stream rb stream allo S -1.84634129928572 -0.100080302688926 -0.638264168356065 -0.0628218895776899 allo_S or or para para_S
cr stream res marine allo D -0.832841364748011 -0.196346087418212 -0.632195733586638 -0.0333364320016183 allo_D or al allo allo_D
cr stream roberts lake allo D -1.78012606526776 -0.293482719182745 -0.322787724213444 -0.0687847885052112 allo_D or bc allo allo_D
cr stream roberts stream allo S -1.68039615262021 -0.193279703306867 -0.269931140706767 -0.0798566965406816 allo_S or bc allo allo_S
cr stream sj marine allo D -1.68252481565256 -0.197394411658449 -0.617026809114952 -0.0886539076111201 allo_D or or para para_D
cr stream sk marine allo D 0.443157035016501 -0.147577515518565 -0.794496804874822 -0.063050447121915 allo_D or ns allo allo_D
cr stream sr marine allo D 0.508933820250086 -0.159482765710403 -0.900117660623085 -0.0513346120046166 allo_D or ns allo allo_D
cr stream sr white allo D 0.318171456289975 -0.172986632806213 -0.790132184478302 -0.0409771802161948 allo_D or ns allo allo_D
cr stream stl lake allo D -1.81799948272311 -0.00325583939889082 -1.30021882109559 0.0170354724825606 allo_D or or para para_D
cr stream wc stream allo S -1.89507247260329 -0.193515413348744 -0.28585073306371 -0.0941244753289839 allo_S or or para para_S
cs marine al marine allo S -2.91240122138801 0.00118784132900779 0.111946070119514 -0.0447506563509821 allo_S or ns allo allo_S
cs marine bea lake allo D -2.70904517621849 -0.0851963613724041 0.0965827690862125 -0.0277633064135473 allo_D or al allo allo_D
cs marine boot lake allo D -2.03520509587234 -0.0914730036831157 -0.602589722927161 -0.0241120632127105 allo_D or bc allo allo_D
cs marine boot stream allo D -2.0098561647968 -0.120599454514594 -0.480144782513091 -0.0403740859734486 allo_D or bc allo allo_D
cs marine cl marine allo S -4.03668133422188 -0.029726822093331 0.890763603321756 0.0496808892610431 allo_S or ns allo allo_S
cs marine cl white allo D -2.99005873724364 -0.0372213907931415 0.140556867662683 -0.00908061572586889 allo_D or ns allo allo_D
cs marine constance lake allo D -2.91504176698396 0.000167925577970251 0.186492642699722 -0.0511448598174497 allo_D or sl allo allo_D
cs marine constance stream allo D -2.98505791465771 -0.0184953686030989 0.398953771404191 -0.0882992202001568 allo_D or sl allo allo_D
cs marine cp marine allo S -3.43468375532067 -0.0117250040528499 0.547058329143617 -0.0136969264345924 allo_S or ns allo allo_S
cs marine denmark marine allo S -2.01843179350821 -0.00861796962013281 -0.66199790877432 -0.0835578152781533 allo_S or ne allo allo_S
cs marine geneva lake allo D -2.50494261048092 -0.0417820834753409 -0.0662972592930836 -0.079187403620155 allo_D or sl allo allo_D
cs marine geneva stream allo D -2.47843555589737 -0.022954251704838 -0.10445742718245 -0.0950842445227907 allo_D or sl allo allo_D
cs marine hadsten lake allo D -2.56590355279144 -0.00387558321287027 -0.0883975768564619 -0.108891672521414 allo_D or ne allo allo_D
cs marine hald lake allo D -2.62425375252103 -0.0446111280756957 0.201164618663217 -0.125074897470477 allo_D or ne allo allo_D
cs marine japan japansea allo D -2.02283281199807 -0.17749508061263 -0.0321120003680835 -0.153878947384888 allo_D or jp allo allo_D
cs marine japan marine allo S -2.15243045279095 -0.0612827901887531 -0.391858618101965 -0.0832591058060696 allo_S or jp allo allo_S
cs marine joes lake allo D -1.23450061832887 -0.138656787444801 -1.53831951943258 -0.00477649351181363 allo_D or bc allo allo_D
cs marine joes stream allo D -2.15447464028578 -0.08617521220956 -0.572375713702535 -0.0117869984562436 allo_D or bc allo allo_D
cs marine litcampbell marine allo S -0.872251106459177 -0.121170190956141 -0.871894202525762 -0.158836669234273 allo_S or bc allo allo_S
cs marine ln marine allo S -2.71343023269564 -0.0130354072941462 0.0438213366690629 -0.057690314734758 allo_S or ns allo allo_S
cs marine mariager marine allo S -2.64510398818837 -0.0463066203542338 0.040800160826095 -0.0707257958505962 allo_S or ne allo allo_S
cs marine mh marine allo S -4.32123896461626 0.0418829876975264 0.709114993596799 0.0779359555455103 allo_S or ns allo allo_S
cs marine mh white allo D -4.69726932165204 0.0106115659749709 1.54018515260516 0.0302147639832142 allo_D or ns allo allo_D
cs marine misty lake allo D -2.15570992886434 -0.290767159524486 -0.226895399270623 0.0049734182959369 allo_D or bc allo allo_D
cs marine misty stream allo D -2.11956327183778 -0.254661621854818 -0.257281811116645 -0.0124602596252297 allo_D or bc allo allo_D
cs marine ms marine allo S -2.6436546413024 0.0106155424945696 -0.178391487097944 -0.0377079856652967 allo_S or or para para_S
cs marine mud lake allo D -2.92362322230284 -0.0391994303071988 0.305674266349896 -0.0337304023974467 allo_D or al allo allo_D
cs marine pcr lake allo D -1.7116868605445 -0.385043032131745 -0.304632628109084 -0.0647628805141806 allo_D or or para para_D
cs marine pl lake allo D -1.92559521875989 -0.234083385481248 -0.404417113455126 -0.0672947390506937 allo_D or or para para_D
cs marine rab marine allo S -2.81703289309817 0.0396483853189657 -0.304247151289991 0.0205098332369407 allo_S or al allo allo_S
cs marine rb stream allo D -1.90303782802445 -0.243944576809392 -0.37646136604997 -0.046675565624927 allo_D or or para para_D
cs marine res marine allo S -2.93847426239914 -0.0276391900461368 0.394018202174679 -0.0695593498670852 allo_S or al allo allo_S
cs marine roberts lake allo D -1.6837873687741 -0.153377207971529 -0.845184258023865 -0.0278860901317058 allo_D or bc allo allo_D
cs marine roberts stream allo D -2.08429375739657 -0.209476538537077 -0.33730458779408 -0.0135977097490445 allo_D or bc allo allo_D
cs marine sj marine para S -2.2150493637479 -0.0827618809150007 -0.237198561414549 -0.0646026695456585 para_S or or para para_S
cs marine sk marine allo S -3.37032872470648 0.00211398639186466 0.206360687141857 0.04138948882962 allo_S or ns allo allo_S
cs marine sr marine allo S -3.82657606476326 -0.00789717257686958 0.896805910382234 -0.0191623316846683 allo_S or ns allo allo_S
cs marine sr white allo D -2.73258976098861 -0.042289064429094 0.0326458347328655 -0.0348510814407588 allo_D or ns allo allo_D
cs marine stl lake allo D -1.58337574677379 -0.248073626538373 -0.96048084981595 -0.0161867182248997 allo_D or or para para_D
cs marine wc stream allo D -1.92974333845902 -0.235880542683476 -0.463904283492134 -0.0335948369776145 allo_D or or para para_D
denmark marine al marine allo S -1.82950381569103 -0.0580940166994708 -1.19823863201247 0.0174804163239689 allo_S ne ns allo allo_S
denmark marine boot lake allo D -2.33857250929166 -0.031411222409667 0.259711059368158 -0.0231216836400223 allo_D ne bc allo allo_D
denmark marine boot stream allo D -1.73757020636974 -0.0439678216359569 -0.155677204788929 -0.0719514998987258 allo_D ne bc allo allo_D
denmark marine cl marine allo S -2.5237013190737 -0.0689778014732466 -0.639571555942188 0.0604910941502491 allo_S ne ns allo allo_S
denmark marine cl white allo D -2.35070230625403 -0.0430619122726479 -0.774972810757839 0.0429998294816143 allo_D ne ns allo allo_D
denmark marine constance lake allo D -2.58153415226158 0.0108992729612804 -0.0401468228961228 0.0385193631173467 allo_D ne sl allo allo_D
denmark marine constance stream allo D -2.55496681899008 0.00775542055738918 -0.0394346317155094 0.0260183686324578 allo_D ne sl allo allo_D
