pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
boot lake mh white allo D -1.7504673484346 -0.0806754655278011 -0.698913535409911 -0.0290486249384229 allo_D bc ns allo allo_D
boot lake misty lake allo S -2.11337729268658 -0.0968202748248012 -0.38552597352514 -0.0690716196268886 allo_S bc bc para para_S
boot lake misty stream allo D -2.36176077930974 -0.0918219908238025 -0.12445041187466 -0.0659500914928513 allo_D bc bc para para_D
boot lake roberts lake allo S -2.33968181691124 -0.0948444132521614 -0.166541077294492 -0.0709350800552013 allo_S bc bc para para_S
boot lake roberts stream allo D -2.18337272685004 -0.168530643917852 -0.127843597834588 -0.0912071319698641 allo_D bc bc para para_D
boot lake sk marine allo D -2.04507916453407 -0.0947270658444313 -0.171539245841166 -0.0820356779942112 allo_D bc ns allo allo_D
boot lake sr marine allo D -2.27977394813041 -0.0736929906608883 0.183219840138011 -0.107001188580191 allo_D bc ns allo allo_D
boot lake sr white allo D -2.4560597919484 -0.0417557675900739 0.00649612385141671 -0.048990280111311 allo_D bc ns allo allo_D
boot stream al marine allo D -2.15418075540901 -0.223527110871325 0.368011055482155 -0.129342358751323 allo_D bc ns allo allo_D
boot stream cl marine allo D -2.60032266123475 -0.133948899998719 0.225871920597321 -0.020798914069522 allo_D bc ns allo allo_D
boot stream cl white allo D -1.90773364240482 -0.0882989368771581 -0.357705150109917 -0.085001454025172 allo_D bc ns allo allo_D
boot stream constance lake allo D -2.9967567500277 -0.0618847699419939 0.41286777268646 -0.0440285321139322 allo_D bc sl allo allo_D
boot stream constance stream allo S -3.3545028544633 -0.107589321151589 0.842429642762517 -0.0330455330282139 allo_S bc sl allo allo_S
boot stream cp marine allo D -2.13212200105125 -0.134677151965331 -0.077177392286972 -0.0673444369398652 allo_D bc ns allo allo_D
boot stream geneva lake allo D -2.63221613805988 -0.0642689779309918 0.167018654482538 -0.0715104936493555 allo_D bc sl allo allo_D
boot stream geneva stream allo S -2.48286053031892 -0.0545643905987862 -0.000187390611366954 -0.0714770583966049 allo_S bc sl allo allo_S
boot stream joes lake allo D -2.65691013639777 -0.00875351055100642 -0.159743494373325 -0.0688232148908042 allo_D bc bc para para_D
boot stream joes stream allo S -2.29974530377183 0.00488425733869 -0.547515985593139 -0.0687793801255642 allo_S bc bc para para_S
boot stream ln marine allo D -1.41231395305566 -0.111769063476424 -0.422365752451508 -0.203681346524156 allo_D bc ns allo allo_D
boot stream mh marine allo D -3.33700347026402 -0.0633049227750295 0.960354228563319 -0.0104757726008027 allo_D bc ns allo allo_D
boot stream mh white allo D -2.78300788625961 -0.173489513813704 0.883005313730385 -0.0728268454676257 allo_D bc ns allo allo_D
boot stream misty lake allo D -2.96761960823684 -0.0288713652611568 0.245077729523622 -0.0479660517363125 allo_D bc bc para para_D
boot stream misty stream allo S -2.87656032311334 -0.0423731618889329 0.226982537372635 -0.0539594370285333 allo_S bc bc para para_S
boot stream roberts lake allo D -2.7556902779227 -0.0720699988618182 0.241727014210645 -0.0692651072512854 allo_D bc bc para para_D
boot stream roberts stream allo S -2.82309288717758 -0.0722034603093661 0.358573570680897 -0.0696010966499016 allo_S bc bc para para_S
boot stream sk marine allo D -2.66529602085383 -0.0913070710589709 0.359176901648789 -0.0759050602260746 allo_D bc ns allo allo_D
boot stream sr marine allo D -1.85934332282357 -0.118415536452914 -0.104972664456248 -0.130585076811536 allo_D bc ns allo allo_D
boot stream sr white allo D -2.03771027881896 -0.0611449010375726 -0.246007651382309 -0.0863599726837963 allo_D bc ns allo allo_D
cl marine cl white para D -4.15113006250466 0.0723984017729421 0.935367816077073 0.000481478489797989 para_D ns ns para para_D
cl marine cp marine allo S -4.13015693503006 0.0578618472315639 0.946140384867678 0.00419330523178912 allo_S ns ns para para_S
cl marine ln marine allo S -3.97021380021641 0.0604672021927878 0.659216294149658 0.0229059879385418 allo_S ns ns para para_S
cl marine mh marine allo S -4.43647132950711 0.0464296548328157 1.21539868286055 0.0181087940095059 allo_S ns ns para para_S
cl marine mh white allo D -3.90170596431875 0.0307553899394861 0.964638402602097 -0.0287853154509204 allo_D ns ns para para_D
cl marine sk marine allo S -3.75536366770043 0.0601992793387352 0.608379495199014 -0.00599044395133266 allo_S ns ns para para_S
cl marine sr marine allo S -4.05774334630225 0.0614495930521081 0.802443791207684 0.0193311698947952 allo_S ns ns para para_S
cl marine sr white allo D -3.84411068925011 0.0658088307128498 0.601481305674546 0.0155362636309089 allo_D ns ns para para_D
cl white cp marine allo D -3.84665292045182 0.0532808744279259 0.793919572446632 -0.0254342585708002 allo_D ns ns para para_D
cl white ln marine allo D -4.01237964409445 0.0536170883999985 0.940933317075278 -0.0223041683919087 allo_D ns ns para para_D
cl white mh marine allo D -4.19015147967114 0.0461550776949835 1.26735152406709 -0.0521687434693479 allo_D ns ns para para_D
cl white mh white allo S -3.69838921562947 0.0311616004740761 0.733691203991847 -0.0301996311853053 allo_S ns ns para para_S
cl white sk marine allo D -3.64640331948056 0.0409346588276114 0.78204479021155 -0.0508573563714759 allo_D ns ns para para_D
cl white sr marine allo D -3.72015223190423 0.0582882700459918 0.633310200774329 -0.0219424566047037 allo_D ns ns para para_D
cl white sr white allo S -3.69969578697268 0.0597622501336741 0.666160395645113 -0.033006129637942 allo_S ns ns para para_S
constance lake al marine allo D -2.70959003653616 -0.10793123926299 0.287848762887421 -0.0601938042346004 allo_D sl ns allo allo_D
constance lake cl marine allo D -3.10490404281149 -0.0301329651648949 0.307965186040294 0.00216908233126658 allo_D sl ns allo allo_D
constance lake cl white allo D -2.83471815174639 -0.0579378675693076 -0.0495677855293584 0.0136524781225355 allo_D sl ns allo allo_D
constance lake constance stream para D -3.41074290166665 -0.0622091186989342 0.845312183795175 -0.0661537782485437 para_D sl sl para para_D
constance lake cp marine allo D -1.51840676746224 -0.0991499129951806 -1.29844239152942 0.00171735919774345 allo_D sl ns allo allo_D
constance lake geneva lake allo S -3.4696540134933 0.00690149174083195 0.595762185857612 -0.0402974529742253 allo_S sl sl para para_S
constance lake geneva stream allo D -3.79180091601277 0.000287184953969857 1.01221443099459 -0.0567243260247192 allo_D sl sl para para_D
constance lake joes lake allo S -2.87461779827659 -0.0525800585161812 0.246661204295465 -0.048288054296831 allo_S sl bc allo allo_S
constance lake joes stream allo D -2.57272511821817 -0.0753792701530414 0.122702607792404 -0.0886177420453774 allo_D sl bc allo allo_D
constance lake ln marine allo D -1.55766115331685 -0.104834691451915 -0.647510403175774 -0.117890101350036 allo_D sl ns allo allo_D
constance lake mh marine allo D -2.01263092596626 -0.115152009078461 -0.676342847060255 -0.0146908372879972 allo_D sl ns allo allo_D
constance lake mh white allo D -1.39742032923813 -0.175058539875662 -1.21919281518337 0.0410459890219007 allo_D sl ns allo allo_D
constance lake misty lake allo S -2.90083989559915 -0.085267051015853 0.428413381713605 -0.0742714466603617 allo_S sl bc allo allo_S
constance lake misty stream allo D -3.02740373255714 -0.0727196899845172 0.497544695172905 -0.0701438821110459 allo_D sl bc allo allo_D
constance lake roberts lake allo S -2.79750488332458 -0.0803196724602755 0.130587122697761 -0.0268488390647623 allo_S sl bc allo allo_S
constance lake roberts stream allo D -2.76008147977848 -0.111041642211954 0.182236835900962 -0.0258928592121715 allo_D sl bc allo allo_D
constance lake sk marine allo D -2.52239369824104 -0.0286541222283819 -0.124768299117426 -0.0684941013559399 allo_D sl ns allo allo_D
constance lake sr marine allo D -2.25464742632506 -0.0461560439383035 -0.463403066511635 -0.0364730984659974 allo_D sl ns allo allo_D
constance lake sr white allo D -3.60557346149424 -0.0245687495035712 0.824564893161901 -0.0243199218158732 allo_D sl ns allo allo_D
constance stream al marine allo D -3.05300058247868 -0.0728179386024011 0.271261207558055 0.000495624878390275 allo_D sl ns allo allo_D
constance stream cl marine allo D -3.22925437605968 -0.0408982001467271 0.517367110647665 0.00998133594553365 allo_D sl ns allo allo_D
constance stream cl white allo D -2.66846656720291 -0.0774687086750806 0.167189308389424 -0.0335866946483439 allo_D sl ns allo allo_D
constance stream cp marine allo D -1.02977045175572 -0.154615703552124 -1.81340489210899 0.0107307757374119 allo_D sl ns allo allo_D
constance stream geneva lake allo D -3.68443109516593 0.00997452072951597 0.827571465639476 -0.0558995956257868 allo_D sl sl para para_D
constance stream geneva stream allo S -3.53205776650335 0.00400903771732719 0.74411838953722 -0.0608538604205066 allo_S sl sl para para_S
constance stream joes lake allo D -2.88601500383853 -0.0686345116803812 0.242939500239727 -0.0400731948723845 allo_D sl bc allo allo_D
constance stream joes stream allo S -2.742592330945 -0.101978052864476 0.407971576385061 -0.0977347430211549 allo_S sl bc allo allo_S
constance stream ln marine allo D -1.88303328238883 -0.160519213574874 -0.338864435273151 -0.0851110218206848 allo_D sl ns allo allo_D
constance stream mh marine allo D -2.1239900672703 -0.0425608454168935 -0.719104813835538 -0.0312245211298691 allo_D sl ns allo allo_D
constance stream mh white allo D -3.01749542714094 -0.146648250325649 0.135312999862652 0.0886061553640196 allo_D sl ns allo allo_D
constance stream misty lake allo D -2.85331042594538 -0.115531429432981 0.563564118464601 -0.0930155083389647 allo_D sl bc allo allo_D
constance stream misty stream allo S -3.03052856345888 -0.10027923427779 0.616127990821426 -0.0726749263967656 allo_S sl bc allo allo_S
constance stream roberts lake allo D -2.86664957229809 -0.113608593108302 0.278677244484388 -0.0312783777145143 allo_D sl bc allo allo_D
constance stream roberts stream allo S -2.72924767403371 -0.114405318904201 0.327972333027773 -0.0629442446587264 allo_S sl bc allo allo_S
constance stream sk marine allo D -3.30611194076689 -0.0274809191313713 0.649856365097904 -0.0276376783025563 allo_D sl ns allo allo_D
constance stream sr marine allo D -2.19810486639996 -0.107424348347599 -0.302716400399335 -0.0326609510955711 allo_D sl ns allo allo_D
constance stream sr white allo D -3.17795451404971 -0.056768970008763 0.615900046862467 -0.0444865908633403 allo_D sl ns allo allo_D
cp marine ln marine allo S -4.15518055920511 0.0565038892798657 0.882510096872521 0.00146642056737223 allo_S ns ns para para_S
cp marine mh marine allo S -4.5195256598925 0.0498945693468861 1.35871646901803 0.000708712176773132 allo_S ns ns para para_S
cp marine mh white allo D -3.87492854198215 0.0245987506820884 0.963617649218637 -0.0354254192562764 allo_D ns ns para para_D
