pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
denmark marine constance stream allo D -2.54864686275214 -0.020679635054165 0.0705024467869848 0.0254932828572758 allo_D ne sl allo allo_D
denmark marine cp marine allo S -2.77636228173912 -0.0943063504124516 0.0775020870937493 -0.00980378535747995 allo_S ne ns allo allo_S
denmark marine geneva lake allo D -2.48024484878344 -0.0105736792120914 0.103018559187113 0.0181089646383962 allo_D ne sl allo allo_D
denmark marine geneva stream allo D -2.36396544771402 -0.0133365999731656 0.071317273648536 0.0278478199018014 allo_D ne sl allo allo_D
denmark marine joes lake allo D -2.1418915094819 -0.0159612664107689 0.359763915697753 0.0170887009731918 allo_D ne bc allo allo_D
denmark marine joes stream allo D -2.45545861449617 -0.0171040458554025 0.394461648408715 0.0286249606297776 allo_D ne bc allo allo_D
denmark marine litcampbell marine allo S -1.67104888171201 0.00255691480555513 -1.28154315227278 0.0427537911644503 allo_S ne bc allo allo_S
denmark marine ln marine allo S -2.31039906400069 -0.0148684092201508 -0.799292458405363 0.0208952575860616 allo_S ne ns allo allo_S
denmark marine mh marine allo S -2.45044219034402 -0.0214826769901793 -0.727696098350632 0.0441673261442106 allo_S ne ns allo allo_S
denmark marine mh white allo D -2.14917975270094 -0.0196885803703731 -0.723245441255218 -0.0201391897904788 allo_D ne ns allo allo_D
denmark marine misty lake allo D -1.87286070677782 -0.100219571558841 -0.148407988928605 -0.0326568250349744 allo_D ne bc allo allo_D
denmark marine misty stream allo D -2.17068871792342 -0.121393832976378 0.114647253605533 -0.01673192864181 allo_D ne bc allo allo_D
denmark marine roberts lake allo D -2.39442136240415 -0.0625039538166729 -0.420269778422921 0.0224898162321673 allo_D ne bc allo allo_D
denmark marine roberts stream allo D -2.4048225853455 -0.0896546653652732 -0.128581206965603 0.0327496238949809 allo_D ne bc allo allo_D
denmark marine sk marine allo S -2.52148478324175 -0.0641811170919229 -0.375340713459895 0.0174211555925501 allo_S ne ns allo allo_S
denmark marine sr marine allo S -2.18171476055274 -0.0699813882473902 -0.684465011140375 0.00725031012107895 allo_S ne ns allo allo_S
denmark marine sr white allo D -2.10065411747667 -0.0396820710416351 -0.906499882960874 0.00470760894582406 allo_D ne ns allo allo_D
geneva lake al marine allo D -1.82759153945404 -0.0120458841629641 -0.44212043572969 -0.0357735303091763 allo_D sl ns allo allo_D
geneva lake cl marine allo D -2.69294606885372 -0.0133090978308176 0.0111340655364106 0.0599494199808543 allo_D sl ns allo allo_D
geneva lake cl white allo D -2.0178909352089 -0.00414319040292322 -0.435005857031172 0.0260899260795465 allo_D sl ns allo allo_D
geneva lake cp marine allo D -1.19164829551706 -0.0172342562420174 -1.40751253825547 -0.0375687690849569 allo_D sl ns allo allo_D
geneva lake geneva stream para D -2.73594639581487 -0.112206837931802 -0.0415211680480906 0.0462072476338037 para_D sl sl para para_D
geneva lake joes lake allo S -3.15496075230766 0.0115074502096029 0.29591445068363 0.0124248851775282 allo_S sl bc allo allo_S
geneva lake joes stream allo D -3.77650036226837 0.0170128215600391 0.710037361917667 0.00809475127224816 allo_D sl bc allo allo_D
geneva lake ln marine allo D -1.57939707701208 -0.0367927108159372 -0.955533647958398 0.0152610729836708 allo_D sl ns allo allo_D
geneva lake mh marine allo D -2.99331201973417 -0.0353759556712014 0.642640407845148 0.0351509400699116 allo_D sl ns allo allo_D
geneva lake mh white allo D -4.35956531908807 -0.129967722785595 1.39120128621541 0.129466614672833 allo_D sl ns allo allo_D
geneva lake misty lake allo S -2.01466820919373 -0.256992125335822 -0.1998111863456 -0.0176369537415842 allo_S sl bc allo allo_S
geneva lake misty stream allo D -1.9019233329862 -0.217523292110386 -0.312031986278463 -0.0425119477008926 allo_D sl bc allo allo_D
geneva lake roberts lake allo S -2.73958905917144 -0.0726285602768926 0.0395438225570694 -0.0095088180888357 allo_S sl bc allo allo_S
geneva lake roberts stream allo D -2.62726121350189 -0.047858305029455 -0.376429818930695 0.0292630520055388 allo_D sl bc allo allo_D
geneva lake sk marine allo D -2.3488165256731 0.0206700564782352 -0.173820698553893 -0.000420589795194634 allo_D sl ns allo allo_D
geneva lake sr marine allo D -1.83486899985829 -0.0190017624302593 -0.488784660333822 -0.00371911131939887 allo_D sl ns allo allo_D
geneva lake sr white allo D -1.64903897175264 -0.0174794329706696 -0.603569731204546 -0.024928571180681 allo_D sl ns allo allo_D
geneva stream al marine allo D -1.33023307668078 -0.0246952813639197 -0.726931587488335 -0.052552449461335 allo_D sl ns allo allo_D
geneva stream cl marine allo D -2.7833198797582 -0.023497294592048 0.379631757310799 0.0338176398144017 allo_D sl ns allo allo_D
geneva stream cl white allo D -1.70767766444423 -0.019436241214005 -0.634803469339374 0.0289957937011684 allo_D sl ns allo allo_D
geneva stream cp marine allo D -1.49598991836382 -0.0305908496651131 -0.883670879755725 -0.0472738932455321 allo_D sl ns allo allo_D
geneva stream joes lake allo D -2.94618190776461 0.0149387764739481 0.298078058314902 -0.00821781516092819 allo_D sl bc allo allo_D
geneva stream joes stream allo S -3.55359704322978 0.0226667048318601 0.603825971573439 -0.00413344011920816 allo_S sl bc allo allo_S
geneva stream ln marine allo D -1.92214129813963 -0.0502996932697753 -0.347832116981877 -0.00328444099113796 allo_D sl ns allo allo_D
geneva stream mh marine allo D -2.20168554357649 -0.0881511230429042 0.188528368775019 0.0101348792470062 allo_D sl ns allo allo_D
geneva stream mh white allo D -4.19759859308706 -0.174640142021815 1.34071600424421 0.116665388989509 allo_D sl ns allo allo_D
geneva stream misty lake allo D -2.33732930880277 -0.182210777526531 -0.0457099543520999 -0.0168324220256389 allo_D sl bc allo allo_D
geneva stream misty stream allo S -1.9247560161013 -0.171632881762544 -0.455869273288154 -0.0333943968378226 allo_S sl bc allo allo_S
geneva stream roberts lake allo D -2.59955621999987 -0.0983322995655825 -0.222668033584108 0.0342700812544918 allo_D sl bc allo allo_D
geneva stream roberts stream allo S -2.70208773081709 -0.0338459314986471 -0.295891754390784 0.030624272018632 allo_S sl bc allo allo_S
geneva stream sk marine allo D -1.98481108037116 0.00770381061614046 -0.400751867288885 0.00512721628227964 allo_D sl ns allo allo_D
geneva stream sr marine allo D -2.14678999613532 -0.0127255298801377 0.0142608282284693 -0.0191367680441366 allo_D sl ns allo allo_D
geneva stream sr white allo D -1.69734345779259 -0.033830727828484 -0.295403423755338 -0.0381045628809901 allo_D sl ns allo allo_D
hadsten lake al marine allo D -2.4422364996027 0.0128569377457209 -0.717282729983591 0.0323857871855625 allo_D ne ns allo allo_D
hadsten lake bea lake allo S -2.77097832323548 -0.126436568352655 0.318271884910813 -0.0234982076738323 allo_S ne al allo allo_S
hadsten lake boot lake allo S -1.93248691410988 -0.140750570458067 -0.161435699030349 -0.0613018595737008 allo_S ne bc allo allo_S
hadsten lake boot stream allo D -2.09382677527479 -0.0506695018140348 -0.217020344690444 -0.0125869261014483 allo_D ne bc allo allo_D
hadsten lake cl marine allo D -2.21325078744576 -0.016537780738625 -0.337352558284376 -0.0114390310577695 allo_D ne ns allo allo_D
hadsten lake cl white allo D -2.56383516020925 0.0215718837191032 -0.64787834692783 0.0119463734384888 allo_D ne ns allo allo_D
hadsten lake constance lake allo S -2.00769355735267 -0.0773209417080362 0.0215037169229411 -0.074111656963823 allo_S ne sl allo allo_S
hadsten lake constance stream allo D -2.13198873327136 -0.0690362057193336 0.0567369440053948 -0.0713286965091605 allo_D ne sl allo allo_D
hadsten lake cp marine allo D -2.04001647793793 -0.060403276654002 -0.497430020023944 -0.0417199650981158 allo_D ne ns allo allo_D
hadsten lake denmark marine allo D -1.13991632271937 -0.0683039885258547 -1.4731896414742 -0.0574448560729357 allo_D ne ne para para_D
hadsten lake geneva lake allo S -2.17905090848541 -0.067588573460473 0.165311405049705 -0.0605658082856112 allo_S ne sl allo allo_S
hadsten lake geneva stream allo D -2.37104996257634 -0.0598457479314737 0.276015543161185 -0.0340893271591343 allo_D ne sl allo allo_D
hadsten lake hald lake allo S -3.01107297943711 -0.0330494668138279 -0.24384272067461 0.0865277229228886 allo_S ne ne para para_S
hadsten lake japan japansea allo D -1.29513701100835 -0.149885065359019 -0.136037412053329 -0.0924010071290467 allo_D ne jp allo allo_D
hadsten lake japan marine allo D -1.82905757347677 -0.128537104584124 -0.631954198792827 -0.0352372291317286 allo_D ne jp allo allo_D
hadsten lake joes lake allo S -1.9175111125926 -0.0199439909009032 -0.0694248531459215 -0.0617199646476731 allo_S ne bc allo allo_S
hadsten lake joes stream allo D -2.37542388569552 0.00475844553894117 0.240714620298642 -0.0762713762828741 allo_D ne bc allo allo_D
hadsten lake litcampbell marine allo D -1.88758205156006 0.00746649378442494 -0.403881732737532 -0.0813671502080283 allo_D ne bc allo allo_D
hadsten lake ln marine allo D -2.51405661431991 0.0217279790480258 -0.516712828497736 0.0115543228526793 allo_D ne ns allo allo_D
hadsten lake mariager marine allo D -2.8365528325628 -0.0374138518578259 -0.257170676098061 0.0542327962877634 allo_D ne ne para para_D
hadsten lake mh marine allo D -2.93039685962889 0.0116690051912284 0.265624337571892 -0.0213886198873748 allo_D ne ns allo allo_D
hadsten lake mh white allo D -3.59063267564362 0.0186888356498975 0.721962870026459 0.024522766472835 allo_D ne ns allo allo_D
hadsten lake misty lake allo S -2.24794143552015 -0.158293513451155 0.102949957406047 -0.104654068414247 allo_S ne bc allo allo_S
hadsten lake misty stream allo D -2.17863840299503 -0.111932326400268 -0.0277906631205066 -0.10562760541962 allo_D ne bc allo allo_D
hadsten lake mud lake allo S -2.46507439390322 -0.0901378475722774 -0.188549219114293 0.0070332027356769 allo_S ne al allo allo_S
hadsten lake rab marine allo D -2.3260590623583 -0.0618235375026666 -0.235505760344576 -0.000765557754875387 allo_D ne al allo allo_D
hadsten lake res marine allo D -2.94849903211129 -0.0607286214333917 0.140252360297775 0.0245252895171967 allo_D ne al allo allo_D
hadsten lake roberts lake allo S -2.43824126431884 -0.085897084795769 -0.225861196659096 -0.0208902346924783 allo_S ne bc allo allo_S
hadsten lake roberts stream allo D -2.45150801720965 -0.112445678402319 -0.0223027155859261 -0.0529567010945556 allo_D ne bc allo allo_D
hadsten lake sk marine allo D -2.70889633605559 -0.00518284330894614 0.0118332848282642 -0.0195949511811297 allo_D ne ns allo allo_D
hadsten lake sr marine allo D -2.21883270641063 -0.0093636769140689 -0.592332856160229 -0.0249802635243433 allo_D ne ns allo allo_D
hadsten lake sr white allo D -1.85627669657172 0.0078506694367116 -1.22004788145644 0.0218685339451566 allo_D ne ns allo allo_D
hald lake al marine allo D -2.91790508319483 0.0203274616082465 -0.110652103013958 -0.00946305578577578 allo_D ne ns allo allo_D
hald lake bea lake allo S -2.44580777738329 -0.0899298546258389 -0.105488301702103 -0.00953403711480977 allo_S ne al allo allo_S
hald lake boot lake allo S -2.60926830211578 -0.0729743475527703 0.211721881660181 -0.0759598310524591 allo_S ne bc allo allo_S
hald lake boot stream allo D -2.63725884905244 -0.102997463284958 0.17378414258424 -0.0266316738344863 allo_D ne bc allo allo_D
hald lake cl marine allo D -3.10022745718415 0.0264833340272925 0.0235722991906766 0.0156800521748505 allo_D ne ns allo allo_D
hald lake cl white allo D -2.95020528119696 0.022866000231688 -0.203884414264789 -0.00813825556948958 allo_D ne ns allo allo_D
hald lake constance lake allo S -2.50619711272527 -0.0272488939781208 0.1183685100728 -0.0988756722324067 allo_S ne sl allo allo_S
hald lake constance stream allo D -2.84163456037214 -0.0163440647308843 0.320851100960596 -0.0799291708001364 allo_D ne sl allo allo_D
hald lake cp marine allo D -2.73311183213527 -0.0242265375334648 0.0543950910738689 -0.0319571070508333 allo_D ne ns allo allo_D
hald lake denmark marine allo D -1.58679177828753 -0.121905260744238 -0.567223494098034 -0.109139977317161 allo_D ne ne para para_D
hald lake geneva lake allo S -2.98137407109611 -0.0308465948694807 0.448085961455805 -0.0502491194512231 allo_S ne sl allo allo_S
hald lake geneva stream allo D -2.85830187322434 -0.0338455436844461 0.369431570246407 -0.050364749754516 allo_D ne sl allo allo_D
hald lake japan japansea allo D -1.26688873620619 -0.238410861068516 -0.308862070986381 -0.108333429417979 allo_D ne jp allo allo_D
hald lake japan marine allo D -1.34146120318019 -0.194632237654261 -0.786495984207155 -0.0850153926940434 allo_D ne jp allo allo_D
hald lake joes lake allo S -2.36527791920702 -0.02234542959086 0.0633077255370025 -0.0789737339297882 allo_S ne bc allo allo_S
hald lake joes stream allo D -2.8583416047381 -0.012962914978458 0.292375415768795 -0.055693031466128 allo_D ne bc allo allo_D
hald lake litcampbell marine allo D -1.90202233037108 -0.0208460240888201 -1.07516078744051 0.0511931805175982 allo_D ne bc allo allo_D
hald lake ln marine allo D -3.08056305064982 0.0196921728250622 0.0158892943474329 0.0195194179229368 allo_D ne ns allo allo_D
hald lake mariager marine allo D -2.90544458625423 -0.0844990650212689 0.0180945512311478 0.0341550400414986 allo_D ne ne para para_D
hald lake mh marine allo D -3.33213735622248 0.0706500813460341 0.290816798657418 -0.0839335864021621 allo_D ne ns allo allo_D
hald lake mh white allo D -4.22201093049109 0.0800052394220881 0.535616253742236 0.0249136754730545 allo_D ne ns allo allo_D
hald lake misty lake allo S -2.73962986667093 -0.126386968153789 0.275748015584097 -0.0293466010698283 allo_S ne bc allo allo_S
hald lake misty stream allo D -2.75653139445292 -0.113656187741091 0.317365528722444 -0.0394120109969878 allo_D ne bc allo allo_D
hald lake mud lake allo S -2.35873007148245 -0.0793675953358585 -0.249220808757173 -0.00446846177627613 allo_S ne al allo allo_S
hald lake rab marine allo D -2.31907390280429 -0.0986341161711245 -0.387789449625359 0.0216617273049502 allo_D ne al allo allo_D
hald lake res marine allo D -2.65772520365907 -0.0523046116539986 -0.00899702239268257 -0.0166956531476126 allo_D ne al allo allo_D
hald lake roberts lake allo S -2.58608449378139 -0.110097562404202 0.268845835802494 -0.0713172944926592 allo_S ne bc allo allo_S
hald lake roberts stream allo D -2.30553657841087 -0.0700288176578048 -0.342246873905895 -0.0402272667156198 allo_D ne bc allo allo_D
hald lake sk marine allo D -2.85965904699452 0.0126650424845148 0.0812393714790862 -0.0593181808622869 allo_D ne ns allo allo_D
hald lake sr marine allo D -2.90270086493512 0.00678570031523423 -0.172642107248952 0.00123663741102644 allo_D ne ns allo allo_D
hald lake sr white allo D -2.53094909094994 0.0171532179660462 -0.47939202932563 -0.00807258769820915 allo_D ne ns allo allo_D
japan japansea al marine allo D -2.6598031449973 -0.274157467357746 0.60086103026963 -0.155984717714194 allo_D jp ns allo allo_D
japan japansea boot lake allo D -0.852525854506868 -0.131621531151358 -0.155152319486406 -0.117975978195571 allo_D jp bc allo allo_D
japan japansea boot stream allo D -1.23610876327709 -0.0957314371032512 -0.094004718929865 -0.108345981629524 allo_D jp bc allo allo_D
japan japansea cl marine allo D -3.1621522929921 -0.0928905961190815 0.638350476996957 -0.109948497951909 allo_D jp ns allo allo_D
japan japansea cl white allo D -3.24645381486778 -0.206479151316304 1.00973833795555 -0.147586062398661 allo_D jp ns allo allo_D
japan japansea constance lake allo D -0.831634541650123 -0.10763764688643 -0.191079147314627 -0.107192377965379 allo_D jp sl allo allo_D
japan japansea constance stream allo D -0.677424789490738 -0.111497444682612 -0.421472967952528 -0.0958194648608981 allo_D jp sl allo allo_D
japan japansea cp marine allo D -2.25587787817565 -0.19631282223609 -0.158367530228369 -0.149560274477186 allo_D jp ns allo allo_D
japan japansea denmark marine allo D -2.29882880933319 -0.0835087239651841 -0.281903328229688 -0.150226282967819 allo_D jp ne allo allo_D
japan japansea geneva lake allo D -0.775603480033808 -0.0785732407373587 -0.323520224353637 -0.0586031598493071 allo_D jp sl allo allo_D
japan japansea geneva stream allo D -0.514124521865795 -0.0767954569080377 -0.507164639297343 -0.0753601299696148 allo_D jp sl allo allo_D
japan japansea joes lake allo D -1.08073663752563 -0.0698358901103035 0.0259222203850581 -0.109750573701241 allo_D jp bc allo allo_D
japan japansea joes stream allo D -1.30980934483299 -0.0528055041765959 0.172770870681126 -0.118043594339506 allo_D jp bc allo allo_D
japan japansea litcampbell marine allo D 0.209627347077285 -0.0852098807916856 -0.949372477434229 -0.0748449155863923 allo_D jp bc allo allo_D
japan japansea ln marine allo D -2.84526986145088 -0.0784104648120156 0.335758438147452 -0.157724955005094 allo_D jp ns allo allo_D
japan japansea mh marine allo D -3.0419145906512 -0.128155776868123 0.593869417409083 -0.114110176123992 allo_D jp ns allo allo_D
japan japansea mh white allo D -2.38068841686456 -0.0819691758072722 0.138314838389562 -0.0929118627113419 allo_D jp ns allo allo_D
japan japansea misty lake allo D -1.09562618677448 -0.175722095853629 -0.130555892608006 -0.154366394809235 allo_D jp bc allo allo_D
japan japansea misty stream allo D -1.28892363052894 -0.110291916175794 -0.0604304494700742 -0.143230476867336 allo_D jp bc allo allo_D
japan japansea roberts lake allo D -1.53921088309724 -0.134021763070865 -0.0716082234037619 -0.114563775569017 allo_D jp bc allo allo_D
japan japansea roberts stream allo D -1.49553699634284 -0.123627474782092 -0.0289474776410502 -0.119026271588456 allo_D jp bc allo allo_D
japan japansea sk marine allo D -2.95416807031349 -0.0883847555876831 0.553699808832054 -0.163569437832293 allo_D jp ns allo allo_D
japan japansea sr marine allo D -2.69769507278316 -0.185845423049004 0.455641148360093 -0.159567360761248 allo_D jp ns allo allo_D
japan japansea sr white allo D -3.12115140247848 -0.0785198229336247 0.409696741807306 -0.114569967624433 allo_D jp ns allo allo_D
japan marine al marine allo S -2.29198835111449 -0.101828202793836 -0.080359022827902 -0.0734593165109607 allo_S jp ns allo allo_S
japan marine boot lake allo D -2.44438282991138 -0.134476712581563 -0.0331640966470295 -0.0209378746793005 allo_D jp bc allo allo_D
japan marine boot stream allo D -2.01615345241754 -0.263821515804221 -0.271712260537868 -0.00555967326508098 allo_D jp bc allo allo_D
japan marine cl marine allo S -2.68503572493802 -0.146850623640843 0.242522930872449 -0.0330715031646645 allo_S jp ns allo allo_S
japan marine cl white allo D -2.65087574201343 -0.105318475692389 -0.00132083811567684 -0.00992975467717851 allo_D jp ns allo allo_D
japan marine constance lake allo D -2.4434247792046 -0.0786466980358836 0.0147292450114505 -0.0609543385407924 allo_D jp sl allo allo_D
japan marine constance stream allo D -2.76430745308158 -0.0668090992588868 0.130194652113078 -0.0319291655982186 allo_D jp sl allo allo_D
japan marine cp marine allo S -2.00175994163433 -0.240212846341497 0.0102563527077718 -0.113978783605517 allo_S jp ns allo allo_S
japan marine denmark marine allo S -3.03840948063217 -0.086451877001138 0.55917023554643 -0.0420525082790148 allo_S jp ne allo allo_S
japan marine geneva lake allo D -2.16295287332698 -0.0435608828901759 -0.393831100956297 -0.0534112918337795 allo_D jp sl allo allo_D
japan marine geneva stream allo D -2.44122910490522 -0.049512551553931 -0.170019944299204 -0.0460303469973399 allo_D jp sl allo allo_D
japan marine japan japansea allo D -1.95620019084334 -0.599010355306816 0.177560956487376 -0.178060838632238 allo_D jp jp para para_D
japan marine joes lake allo D -2.47257318177907 -0.0930550619074176 0.0115885471549216 -0.0448215652536182 allo_D jp bc allo allo_D
japan marine joes stream allo D -3.0007501152147 -0.10924303737263 0.626925664013811 -0.0473831667062928 allo_D jp bc allo allo_D
japan marine litcampbell marine allo S -2.66060547135437 -0.0421321927238179 0.0370175310908154 -0.00292711277743401 allo_S jp bc allo allo_S
japan marine ln marine allo S -2.59280234800288 -0.156133792951383 0.330908146128317 -0.0728376872135657 allo_S jp ns allo allo_S
japan marine mh marine allo S -2.43901100481515 -0.123898432327596 0.010521160848516 -0.0499414220178023 allo_S jp ns allo allo_S
japan marine mh white allo D -2.54689809506726 -0.146742108846507 0.0847885641156747 -0.0193303886847343 allo_D jp ns allo allo_D
japan marine misty lake allo D -2.32698794977538 -0.171714964402057 0.0440452425078864 -0.0384221425683123 allo_D jp bc allo allo_D
japan marine misty stream allo D -2.20154703312062 -0.17402856391806 -0.145995194318863 -0.0276879372316213 allo_D jp bc allo allo_D
japan marine roberts lake allo D -2.05212818740737 -0.172261492382106 -0.260504171784634 -0.045856740440063 allo_D jp bc allo allo_D
japan marine roberts stream allo D -2.68867315796938 -0.122087836732684 0.0152990473842051 0.0151617207316961 allo_D jp bc allo allo_D
japan marine sk marine allo S -2.68451502307641 -0.114363194830755 -0.0763543995307729 0.000189494540331468 allo_S jp ns allo allo_S
japan marine sr marine allo S -2.45360562570227 -0.156264709587821 -0.0396434659052822 -0.0151563607009205 allo_S jp ns allo allo_S
japan marine sr white allo D -2.48425615883773 -0.159943140911571 0.109269867809723 -0.0339453403558619 allo_D jp ns allo allo_D
joes lake al marine allo D -2.33484575980281 -0.0275664770992263 0.622681011544103 0.00582378458361691 allo_D bc ns allo allo_D
joes lake cl marine allo D -2.64884267248127 0.00293158094035612 0.591218095130724 0.0552787673650909 allo_D bc ns allo allo_D
joes lake cl white allo D -2.12752079505578 -0.0138567685022223 0.0738462119565433 0.0594122349646033 allo_D bc ns allo allo_D
joes lake cp marine allo D -2.45796586091091 -0.0433342127071947 0.602437738352352 -0.0193257359503517 allo_D bc ns allo allo_D
joes lake joes stream para D -2.75493099212846 -0.0357615192181095 -0.0412532070520086 -0.00447354387337339 para_D bc bc para para_D
joes lake ln marine allo D -2.33251011433126 -0.0577800116194964 0.599197573060084 0.0135836773842939 allo_D bc ns allo allo_D
joes lake mh marine allo D -2.06630573577378 -0.0216839768172037 0.309762477093669 0.0262912309076768 allo_D bc ns allo allo_D
joes lake mh white allo D -2.42114774308441 -0.0111835562033815 -0.289409553071279 0.15455273427682 allo_D bc ns allo allo_D
joes lake misty lake allo S -2.88637879427086 -0.0803186216058272 0.0237677684927572 0.0181919748562461 allo_S bc bc para para_S
joes lake misty stream allo D -2.82971723642251 -0.0698321282079745 0.00672082946967716 0.00660731464831059 allo_D bc bc para para_D
joes lake roberts lake allo S -3.68449619960862 -0.0541151137177396 0.682786391819694 0.0437415485684601 allo_S bc bc para para_S
joes lake roberts stream allo D -3.22446909678254 -0.0204786665329949 0.273150627934102 0.0164645094339259 allo_D bc bc para para_D
joes lake sk marine allo D -2.16702759982583 -0.0369839780281854 0.429566965068452 0.0182669263768478 allo_D bc ns allo allo_D
joes lake sr marine allo D -2.15488245622 -0.0433709348191451 0.415503245043509 0.0139283807629482 allo_D bc ns allo allo_D
joes lake sr white allo D -1.89256858071642 -0.0388133606825366 0.0548326138604089 0.0299439361705823 allo_D bc ns allo allo_D
joes stream al marine allo D -2.13305739089653 -0.00881742980761572 0.363367213921097 -0.0551131414875049 allo_D bc ns allo allo_D
joes stream cl marine allo D -2.40334316193097 0.00990899228776738 0.262802118524689 0.0164263527118218 allo_D bc ns allo allo_D
joes stream cl white allo D -1.96411492643587 -0.0165615323367288 -0.191488224794105 0.0253842239408625 allo_D bc ns allo allo_D
joes stream cp marine allo D -1.61635772389639 -0.032497869248196 -0.556932580594511 -0.00793144095912929 allo_D bc ns allo allo_D
joes stream ln marine allo D -2.23813028710885 -0.0393566398305924 0.26572540515422 0.0134720534219421 allo_D bc ns allo allo_D
joes stream mh marine allo D -1.96072320531052 0.0146148640860894 -0.138795077773645 0.000532531993145294 allo_D bc ns allo allo_D
joes stream mh white allo D -2.70754399201743 0.000962788388093279 0.506086424940804 0.0258204075779198 allo_D bc ns allo allo_D
joes stream misty lake allo D -2.96823235725842 -0.123003897863946 0.316251105399 -0.01788604936189 allo_D bc bc para para_D
joes stream misty stream allo S -2.6901220674077 -0.0437118570753122 -0.020056878226178 -0.0432234283121048 allo_S bc bc para para_S
joes stream roberts lake allo D -3.33862599524081 -0.0608475326409171 0.490428913934886 0.00537809982406714 allo_D bc bc para para_D
joes stream roberts stream allo S -3.49430748696891 -0.0164252248039716 0.496263928732176 0.0097654733843282 allo_S bc bc para para_S
joes stream sk marine allo D -2.11580424793188 -0.00693902179332587 0.309943368014597 -0.0477014940186277 allo_D bc ns allo allo_D
joes stream sr marine allo D -1.45294748198794 -0.0217506819483189 -0.572709908779773 -0.0307189622116571 allo_D bc ns allo allo_D
joes stream sr white allo D -1.64921041383423 -0.0236835111390251 -0.477719037638439 0.022753263791366 allo_D bc ns allo allo_D
litcampbell marine al marine allo S -2.34227876959908 0.0227381787753569 0.0520664187474434 -0.15043180831833 allo_S bc ns allo allo_S
litcampbell marine boot lake allo D -0.533340252464384 0.000422310338222643 -1.13860984180266 -0.251379820554313 allo_D bc bc para para_D
litcampbell marine boot stream allo D 0.0456041691219222 -0.00923950678340377 -1.76676674649759 -0.235903073852339 allo_D bc bc para para_D
litcampbell marine cl marine allo S -2.91144849171249 0.0282509986910386 0.385089137554035 -0.145375656337937 allo_S bc ns allo allo_S
litcampbell marine cl white allo D -2.20487337810555 0.026515620359322 0.0884248088079258 -0.212620772262768 allo_D bc ns allo allo_D
litcampbell marine constance lake allo D -2.10816119224482 0.0268623182815834 0.432620304159337 -0.249884379329896 allo_D bc sl allo allo_D
litcampbell marine constance stream allo D -1.46110559851212 0.0258879814112546 0.18800408913516 -0.392320756816504 allo_D bc sl allo allo_D
litcampbell marine cp marine allo S -2.82075569013467 0.0226073952489059 0.603185911462465 -0.199663755060871 allo_S bc ns allo allo_S
litcampbell marine geneva lake allo D -1.27992440694183 0.00841670114602492 -1.0963634665565 -0.115537495362302 allo_D bc sl allo allo_D
litcampbell marine geneva stream allo D -1.56749358727044 -0.00114966240227345 -0.610290927879152 -0.0700350404496767 allo_D bc sl allo allo_D
litcampbell marine joes lake allo D -1.1066485079704 0.0161177466350821 -1.59821577651563 -0.051072333905051 allo_D bc bc para para_D
litcampbell marine joes stream allo D 0.00323308263966071 -0.040641557188321 -3.18152193343266 -0.020299872170347 allo_D bc bc para para_D
litcampbell marine ln marine allo S -1.94280328346059 0.0255231436151324 -0.268189853334522 -0.176385064254252 allo_S bc ns allo allo_S
litcampbell marine mh marine allo S -2.59454399139584 0.00221515782465111 0.0932330988010167 -0.0578045229372362 allo_S bc ns allo allo_S
litcampbell marine mh white allo D -3.51983566932797 0.0151104702962116 1.02489837823281 -0.106134626521798 allo_D bc ns allo allo_D
litcampbell marine misty lake allo D -0.451188611078531 0.0321118945031065 -2.78086526780454 0.016583575284426 allo_D bc bc para para_D
litcampbell marine misty stream allo D -0.0351898132382374 0.00277539382770179 -3.11690629775805 0.0313757679665885 allo_D bc bc para para_D
litcampbell marine roberts lake allo D 1.16126051272627 0.0220076451770297 -4.10681993204539 -0.061480503267889 allo_D bc bc para para_D
litcampbell marine roberts stream allo D 1.59433410145603 0.0235014969461564 -5.81669670881913 0.11540134024014 allo_D bc bc para para_D
litcampbell marine sk marine allo S -4.53579193824446 0.0207963587290678 1.26943850663099 0.0354844558768718 allo_S bc ns allo allo_S
litcampbell marine sr marine allo S -3.08496585171236 0.027077020510481 0.368207177306138 -0.0742592889481833 allo_S bc ns allo allo_S
litcampbell marine sr white allo D -2.8286641920907 0.0272346641235692 0.531674763158429 -0.178719424817448 allo_D bc ns allo allo_D
ln marine mh marine allo S -2.28369460789378 -0.0896413621052927 -0.525784948851348 0.0273437345530537 allo_S ns ns para para_S
ln marine mh white allo D -2.33489539137648 -0.0306774864577041 -0.2937563234949 -0.0731250251004448 allo_D ns ns para para_D
ln marine sk marine para S -3.04665464485969 -0.0305470102255818 0.204841661661671 0.0053895600544667 para_S ns ns para para_S
ln marine sr marine allo S -1.98418386719367 -0.0392215573996188 -0.921210665182092 -0.0150382605705317 allo_S ns ns para para_S
ln marine sr white allo D -2.24917407854371 -0.0869760941576716 -0.594421248753996 0.00248380830156402 allo_D ns ns para para_D
lq benthic al marine allo D -2.0281909407787 -0.312233418110649 -0.128353460136479 -0.00552189050655048 allo_D bc ns allo allo_D
lq benthic bea lake allo D -1.5011018187382 -0.372857646155212 -0.729745334729853 0.0465975356253203 allo_D bc al allo allo_D
