pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate gene_count ds group
geneva stream ln marine allo D -3.60108749454368 0.00542898806732827 -0.172840646195023 -0.310071157490463 allo_D
geneva stream mh marine allo D -5.12630950983823 -0.028585586205505 0.000359569984806683 0.882974238999515 allo_D
geneva stream mh white allo D -6.54433482637555 -0.406176243667388 0.168186592179156 1.63146702619989 allo_D
geneva stream misty lake allo D -2.84220375310059 -3.79996249613839 0.2040715652694 -1.00329939449963 allo_D
geneva stream misty stream allo S -4.20641071018153 -0.0818354775053487 -0.0291148132900487 -0.616084553030188 allo_S
geneva stream roberts lake allo D -4.05526502467445 -0.140802154391317 0.0160540300968643 -0.38472278538482 allo_D
geneva stream roberts stream allo S -2.18884763024813 0.00756767864592439 0.101883748376148 -3.78451112429072 allo_S
geneva stream sk marine allo D -4.64063903674775 0.00565460774061963 -0.107700007655778 0.537719162390472 allo_D
geneva stream sr marine allo D -4.81231606527549 -0.00143050400544259 -0.081758483591866 0.870961343320641 allo_D
geneva stream sr white allo D -3.75103113099616 0.00847463317669462 -0.230001250176368 0.250335218148057 allo_D
hadsten lake al marine allo D -4.50266043580469 0.00640293270519082 0.081653837989961 -0.749518037043362 allo_D
hadsten lake bea lake allo S -2.6635985341828 -0.248815420171848 -0.291919203824002 -0.966514347993341 allo_S
hadsten lake boot lake allo S -4.3847860679161 -0.297544245401443 -0.0119329867844205 0.0712733462225801 allo_S
hadsten lake boot stream allo D -3.38308777854323 -0.249873356828069 -0.114090568794046 -0.664980688405138 allo_D
hadsten lake cl marine allo D -4.53973967432652 0.0143539961287488 -0.0231134851523178 0.121794630087877 allo_D
hadsten lake cl white allo D -4.22850136717759 0.00256033672173847 0.0644579995888347 -0.876290616020588 allo_D
hadsten lake constance lake allo S -4.12215752500135 -0.0492422024119227 -0.123762947061771 0.095134346706477 allo_S
hadsten lake constance stream allo D -3.94418193414088 -0.0353077114437938 -0.148608494899149 -0.0475139183554354 allo_D
hadsten lake cp marine allo D -3.07234175045452 -0.0815464979081639 -0.00052755602892287 -1.45959860521505 allo_D
hadsten lake denmark marine allo D -2.62481058425346 -0.0465724375482573 0.0333505393391473 -2.3427936338945 allo_D
hadsten lake geneva lake allo S -4.14511721314515 -0.031690856205572 -0.191297528090528 0.099005907972499 allo_S
hadsten lake geneva stream allo D -4.71602697337537 -0.00789222792356243 -0.143800507281076 0.455046743514731 allo_D
hadsten lake hald lake allo S -4.56679991161202 -0.101919323277428 -0.0111070370445365 -0.483505518745448 allo_S
hadsten lake japan japansea allo D -1.4511530332957 -0.649007806290149 -0.131970609875871 -2.60181847394834 allo_D
hadsten lake japan marine allo D -3.64929522583056 -0.424975089996554 0.0159697814671403 -0.815802753262099 allo_D
hadsten lake joes lake allo S -4.07870395791756 -0.0650720529770679 -0.142087006371469 -0.151251167562053 allo_S
hadsten lake joes stream allo D -5.23550242143696 -0.0206428071265986 -0.0480360657638461 0.673909377401101 allo_D
hadsten lake litcampbell marine allo D -5.07011764505427 0.03141006175028 -0.307377918664228 0.841228421017129 allo_D
hadsten lake ln marine allo D -4.92599564139811 -0.00288716073167606 0.0387006643489377 0.141149300085963 allo_D
hadsten lake mariager marine allo D -6.01351294140948 -0.203760843959296 0.0391800870851518 1.17675681521487 allo_D
hadsten lake mh marine allo D -5.0336010574234 0.0246974659298794 -0.0700072779100504 0.645546105890993 allo_D
hadsten lake mh white allo D -5.39132447825696 0.023890990833283 0.025254601011585 0.609968692210584 allo_D
hadsten lake misty lake allo S -4.77850237713322 -0.293167949645629 -0.122901149937155 0.528498180851942 allo_S
hadsten lake misty stream allo D -3.81962298054446 -0.667719612334951 -0.068937293206196 -0.0942043633965864 allo_D
hadsten lake mud lake allo S -2.35876633778173 -0.327130333280772 -0.0347716930902804 -1.99240605618253 allo_S
hadsten lake rab marine allo D -4.50321207076763 -0.00618498186217699 -0.112940092268642 -0.0909203239071007 allo_D
hadsten lake res marine allo D -2.74770492894444 -0.0503612027725638 -0.316598646358205 -1.47159435421886 allo_D
hadsten lake roberts lake allo S -4.29555521766974 -0.0961063476440803 -0.061979183240818 -0.1419391031937 allo_S
hadsten lake roberts stream allo D -3.59400157026023 -0.635536571117889 -0.0119415989595072 -0.467516087264798 allo_D
hadsten lake sk marine allo D -5.06835458125886 -0.0957207004988979 0.0509907506771613 0.578331288306306 allo_D
hadsten lake sr marine allo D 4.04334840809626 -2.76701710932295 0.0322221542683374 -9.46754045111349 allo_D
hadsten lake sr white allo D -5.12736055020129 0.00630557487567123 0.0489005258049271 0.105961098135626 allo_D
hald lake al marine allo D -5.44386493122715 -0.0101591654704629 0.0186327679886358 0.716861459801259 allo_D
hald lake bea lake allo S -2.83550447731724 -0.444471429755333 -0.0323165966981498 -1.05664642170814 allo_S
hald lake boot lake allo S -4.96412675318307 -0.203790397174368 -0.0688162055134845 0.851301310546481 allo_S
hald lake boot stream allo D -3.95920430066398 -0.151437057762668 -0.107432175681799 -0.378253592409492 allo_D
hald lake cl marine allo D -4.99514944540291 0.0205549920945458 0.0205923554093793 0.288299357767389 allo_D
hald lake cl white allo D -5.14712669868393 -0.0123172400387762 0.0256865364843814 0.440542581084871 allo_D
hald lake constance lake allo S -4.48205269786504 -0.0231423279731942 -0.145703512013249 0.476948549085823 allo_S
hald lake constance stream allo D -4.91293229744602 -0.0195568210885841 -0.118701781923132 0.644283792696923 allo_D
hald lake cp marine allo D -4.76786057820904 -0.0720317131344139 -0.00168531940883233 0.588686531067287 allo_D
hald lake denmark marine allo D -2.29871553450921 -0.0846070487809467 -0.143973782673975 -2.03089215418816 allo_D
hald lake geneva lake allo S -5.36956418425618 0.000178118927747259 -0.0806092958265892 0.697968518558308 allo_S
hald lake geneva stream allo D -5.3339667423392 0.000453977777720056 -0.100701794375776 0.906543393080933 allo_D
hald lake japan japansea allo D -3.46496163265265 -0.31665334386019 -0.140582916634055 -0.626551661242883 allo_D
hald lake japan marine allo D -2.91552428365989 -0.252700280761613 -0.206358405140161 -0.824340165877444 allo_D
hald lake joes lake allo S -5.34079585309755 -0.0723660655226353 -0.104113718408665 0.833628364718503 allo_S
hald lake joes stream allo D -5.70751031940364 -0.000778936402872104 -0.0908633686962319 1.13445104880585 allo_D
hald lake litcampbell marine allo D -4.5990057692297 -0.00853215894427405 0.0618445288186243 -0.629275373640083 allo_D
hald lake ln marine allo D -5.28482425434856 0.00655219438231518 0.054156598545682 0.498718217378641 allo_D
hald lake mariager marine allo D -6.15585976485903 -0.0198226012480486 -0.0479415588084704 0.849640321921576 allo_D
hald lake mh marine allo D -5.43796734107938 0.0303361349936726 -0.0556702753864193 0.669357457503058 allo_D
hald lake mh white allo D -5.72154037139785 0.0302117218177204 2.61527420261364e-05 0.672380817698635 allo_D
hald lake misty lake allo S -4.9005530425515 -0.0577642885807754 -0.036514816862909 0.255842933646399 allo_S
hald lake misty stream allo D -4.37130130712732 -0.182207477750168 -0.0546382531083402 0.360745517644577 allo_D
hald lake mud lake allo S -2.21608996955949 -0.357252562868761 0.00124162708820619 -1.88155436734313 allo_S
hald lake rab marine allo D -4.29676260866664 -0.0535069525936077 -0.0507744740197971 -0.190657129594014 allo_D
hald lake res marine allo D -3.87804823211338 0.00496059261012308 -0.11330524281705 -0.88741811068596 allo_D
hald lake roberts lake allo S -4.71931211445709 -0.0259750118618541 -0.0581808823423956 0.551135249315747 allo_S
hald lake roberts stream allo D -4.03255648428518 -0.124220953563622 -0.0362656794003615 -0.200494221440069 allo_D
hald lake sk marine allo D -5.13235440674835 -0.0343789778688851 0.0159927776343084 0.622822032866671 allo_D
hald lake sr marine allo D -4.93885492308002 -0.0343860329702688 0.0274220230260969 0.161970616881489 allo_D
hald lake sr white allo D -5.17925294143915 0.0130841382684456 0.0119282907215393 0.504940190364034 allo_D
japan japansea al marine allo D -5.95201221717919 -0.291465287502518 -0.252238533188928 1.54413247373805 allo_D
japan japansea boot lake allo D -2.94296362384735 -0.455989976445354 -0.180397145202225 -0.326824976806857 allo_D
japan japansea boot stream allo D -4.58286257806486 -0.454433892226568 -0.0595731060199308 0.895899368782049 allo_D
japan japansea cl marine allo D -6.03958587484271 -0.0964631370129462 -0.12601992574212 0.915807661171272 allo_D
japan japansea cl white allo D -5.65715960046589 -0.318768729582463 -0.366419436712546 1.47780505432504 allo_D
japan japansea constance lake allo D -2.78328957394 -0.474120027482052 -0.152901751521673 -0.357612735189338 allo_D
japan japansea constance stream allo D -3.23475013765253 -0.436197457292894 -0.13719999373714 -0.0777857615646374 allo_D
japan japansea cp marine allo D -1.4939841707475 -2.42349441654436 -0.0428165193836809 -2.90139032587082 allo_D
japan japansea denmark marine allo D -139.599060855904 -367.307207473774 17.9860021765341 11.5764180100663 allo_D
japan japansea geneva lake allo D -3.57152686130324 -0.230824790876407 -0.0918767199701179 0.0445643793120819 allo_D
japan japansea geneva stream allo D -3.11318613106013 -0.267207812705962 -0.0921550145210734 -0.503828216840947 allo_D
japan japansea joes lake allo D -2.83509605808889 -0.265641732363985 -0.174126613182691 -0.601918997445092 allo_D
japan japansea joes stream allo D -3.11913525614723 -0.504185919006371 -0.0785791281436679 -0.260829072209508 allo_D
japan japansea litcampbell marine allo D -2.93774949361046 -0.12182840742975 -0.108381077245791 -0.0310327379745063 allo_D
japan japansea ln marine allo D -5.18567400022907 -0.417120216258255 -0.182201771195832 1.17138026545503 allo_D
japan japansea mh marine allo D -1.34429675003764 -2.12448291124279 0.209350403320015 -5.14523267629627 allo_D
japan japansea mh white allo D -5.01511350593116 -0.232314289821637 -0.0812256656503395 -0.412185519519335 allo_D
japan japansea misty lake allo D -2.60624167797403 -0.609972546884815 -0.196779147525077 -0.597363966786711 allo_D
japan japansea misty stream allo D -3.33391671284898 -0.474236647884149 -0.190140046607799 -0.11902089463881 allo_D
japan japansea roberts lake allo D -3.65916792590394 -0.513700720964289 -0.110723073483524 0.00384046405915346 allo_D
japan japansea roberts stream allo D -3.12725934432103 -0.42553080014808 -0.213593442062843 -0.27579903566122 allo_D
japan japansea sk marine allo D -6.20527677867604 -0.113007118338702 -0.0582935123741465 1.24171791811068 allo_D
japan japansea sr marine allo D -5.8229411485097 -0.188491708259605 -0.157379598587827 0.989514256853894 allo_D
japan japansea sr white allo D -4.55695785685347 -10.046305331036 -0.125106394534588 2.24972235490187 allo_D
japan marine al marine allo S -3.58914073532068 -0.0335074158353998 -0.116879411073949 -0.820257277189376 allo_S
japan marine boot lake allo D -4.68564363152696 -0.341539148519022 -0.0403472460884279 0.629014731680557 allo_D
japan marine boot stream allo D -3.22806426620633 -0.531577508937271 0.0392508007336897 -0.576508039832974 allo_D
japan marine cl marine allo S -4.57167169955636 -0.0378431229683763 -0.0605561266109144 0.206583123722021 allo_S
japan marine cl white allo D -3.82389847538004 -0.00607513182522699 -0.128722258879775 -0.598143588817479 allo_D
japan marine constance lake allo D -4.33055355094916 -0.474311070358981 -0.0861520022222995 0.52018021956532 allo_D
japan marine constance stream allo D -5.38997777068639 -0.120316808266261 -0.0200453665144734 0.77212010563821 allo_D
japan marine cp marine allo S -5.05755250932814 -0.0296437128194093 -0.0131800955301945 0.4206972123488 allo_S
japan marine denmark marine allo S -8.5382800954991 -0.282685540131348 0.0919866027831297 3.04908258868244 allo_S
japan marine geneva lake allo D -5.34146853356427 -0.000622680106900871 -0.0475230979001035 0.771656373106631 allo_D
japan marine geneva stream allo D -6.01846095644813 -0.0155588757635918 -0.065314069506386 1.30014918972618 allo_D
japan marine japan japansea allo D -2.93631214353273 -4.40586158642367 0.26958306104097 -2.01735962244703 allo_D
japan marine joes lake allo D -3.64169469665566 -0.7246515000164 -0.106291877283109 0.327252151711752 allo_D
japan marine joes stream allo D -4.47544060249109 -0.306162222089743 -0.079432547144865 0.888865242546688 allo_D
japan marine litcampbell marine allo S -5.84720073996694 -0.0757539574547842 0.0532793287771165 0.975016355701694 allo_S
japan marine ln marine allo S -4.18978623582889 -0.0412526706678278 -0.107211630611166 -0.164563471421292 allo_S
japan marine mh marine allo S -3.07022060153494 -0.0484548714121545 -0.0676306586568194 -1.41245819303163 allo_S
japan marine mh white allo D -4.3514352970866 -0.0419817916506536 -0.0451342695257718 0.235302792401064 allo_D
japan marine misty lake allo D -3.13615003260196 -1.07431461801788 -0.061506708477038 0.367845343102569 allo_D
japan marine misty stream allo D -2.61867501471049 -1.51825609836264 -0.0501845529961519 0.212245790247384 allo_D
japan marine roberts lake allo D -2.88914202595499 -0.658300743743287 -0.010221023754686 -0.262758382981702 allo_D
japan marine roberts stream allo D -3.1361413327124 -0.642527791828165 0.00453194298634512 -0.154312001549334 allo_D
japan marine sk marine allo S -2.88215654213963 -0.0307745142038282 -0.0685471738727458 -1.84937705279397 allo_S
japan marine sr marine allo S -3.95482384602421 -0.0508187252585562 -0.0874992770582353 -0.218635872403296 allo_S
japan marine sr white allo D -3.96044597265623 -0.0156882816044988 -0.0473382038929163 -0.707034132617159 allo_D
joes lake al marine allo D -2.9859535894107 -0.319734854011321 -0.0369518836473413 -0.508935020713009 allo_D
joes lake cl marine allo D -5.73544678246794 0.00682284436730744 0.124928418745976 0.832820906992562 allo_D
joes lake cl white allo D -4.26482992777056 0.00294880711587182 0.0296478739105985 -0.207555627430725 allo_D
joes lake cp marine allo D -2.50117492854434 -0.267569641007007 -0.0159054268421488 -1.32134212297855 allo_D
joes lake joes stream para D -5.49856512973237 -0.438403776841611 0.0737757208976682 0.453075462016458 para_D
joes lake ln marine allo D -4.44732939428703 0.00982158405813103 -0.0216376742209867 0.249703978242148 allo_D
joes lake mh marine allo D -4.57124045691819 0.0216835655039234 -0.0274905283694552 0.177636480434817 allo_D
joes lake mh white allo D -3.82662522429062 0.0231611064317456 0.0377144219265782 -1.22754946566472 allo_D
joes lake misty lake allo S -4.91079321549153 -0.116883769281801 0.0471635710453224 0.160484975688925 allo_S
joes lake misty stream allo D -5.08584932734251 -0.0602141881769228 0.0538512698787687 0.0837913362159598 allo_D
joes lake roberts lake allo S -3.9103021226566 -0.28143228006336 -0.0506238361183137 -0.0164514309125229 allo_S
joes lake roberts stream allo D -4.38712338539039 -0.0652520765595935 0.0154162294365145 -0.350295688477512 allo_D
joes lake sk marine allo D -4.50661880486254 -0.203613154338356 -0.0287080128350434 1.01389969707081 allo_D
joes lake sr marine allo D -3.87621269617883 0.0139406598134281 -0.0796501469268803 0.0629884992982969 allo_D
joes lake sr white allo D -3.18886394971511 -0.185777644744485 -0.0863312531596802 -0.308823014386989 allo_D
joes stream al marine allo D -3.01177001386828 -0.569760000668914 -0.033344003110078 -0.23373566531186 allo_D
joes stream cl marine allo D -4.93672578858206 0.01497302228435 0.0225804462678714 0.432843361171965 allo_D
joes stream cl white allo D -4.1417866916695 0.0092440354981997 0.00158249126371667 -0.311535144711134 allo_D
joes stream cp marine allo D -3.40432807036845 -0.310499680616026 0.00796802453367784 -0.494675397789049 allo_D
joes stream ln marine allo D -4.05401081731804 -0.26775963765158 0.011345478872243 0.195327232543686 allo_D
joes stream mh marine allo D -4.28792870987379 0.0282548590392392 -0.125499236263237 0.128109137589472 allo_D
joes stream mh white allo D -4.16794832580537 0.025312834658173 -0.0458933207393948 -0.410445585072475 allo_D
joes stream misty lake allo D -4.91895460136329 -0.052842392964684 0.0575142801817487 -0.135992271320862 allo_D
joes stream misty stream allo S -4.87248371229702 -0.059795471440675 0.0535161660826161 -0.10372824047372 allo_S
joes stream roberts lake allo D -4.36830882788011 -0.2120423393769 -0.0410806442509994 0.240953166276923 allo_D
joes stream roberts stream allo S -4.17000634322882 -0.225635869366839 -0.103694552807283 -0.0620598267684565 allo_S
joes stream sk marine allo D -3.27237048712001 -0.486784047468755 -0.0910809802913654 0.107372398025565 allo_D
joes stream sr marine allo D -2.66169585285718 -0.525219629723891 -0.0898873124736804 -0.382175800344904 allo_D
joes stream sr white allo D -3.53020847913756 -0.00244381773241622 -0.0462262184586274 -0.877232522478413 allo_D
litcampbell marine al marine allo S -4.29282400767291 0.0439512134944892 -0.135480877415886 -0.411371055842728 allo_S
litcampbell marine boot lake allo D -3.88482508673082 0.0208556614789225 -0.151735651274483 -0.663033728495616 allo_D
litcampbell marine boot stream allo D -3.3331010139524 0.0166486633941962 -0.0857990915593704 -1.32582463301859 allo_D
litcampbell marine cl marine allo S -3.75356605881302 0.0540766350613815 -0.299709359572005 -0.518848250059191 allo_S
litcampbell marine cl white allo D -4.91892986474106 0.0449883080397484 -0.165198801919782 0.443893165227796 allo_D
litcampbell marine constance lake allo D -5.57706425986297 0.0338127547987709 -0.280659693635166 1.34955438938716 allo_D
litcampbell marine constance stream allo D -6.2785854722527 0.0408338150357088 -0.343431584614104 1.75702722901473 allo_D
litcampbell marine cp marine allo S -5.37177667227695 0.0421393430633472 -0.0735051752282019 0.57665184454098 allo_S
litcampbell marine geneva lake allo D -3.67956648265287 0.031652197679574 -0.197269925107313 -1.40699314980689 allo_D
litcampbell marine geneva stream allo D -4.15450309017336 0.0262652143272404 -0.120314691594801 -0.942532501680888 allo_D
litcampbell marine joes lake allo D -4.20556912146216 0.0140386220505736 0.0437535222463609 -1.35790860014559 allo_D
litcampbell marine joes stream allo D -4.1417095076829 -0.953570047513785 0.196273398984861 -0.675518561084079 allo_D
litcampbell marine ln marine allo S -4.55556786023269 0.0441095857961564 -0.13436912778699 -0.18419519627291 allo_S
litcampbell marine mh marine allo S -6.10800174523998 0.00926288294742244 0.0285408882406184 1.1875158770479 allo_S
litcampbell marine mh white allo D -6.67330964275682 0.0186667498781538 0.0553144526854502 1.50984889144919 allo_D
litcampbell marine misty lake allo D -2.99610093916325 -0.0300725244591608 0.0626646639797193 -2.27774357464929 allo_D
litcampbell marine misty stream allo D -2.5781555647818 -0.131626485980648 0.0662996236926515 -2.28677065003776 allo_D
litcampbell marine roberts lake allo D -2.54844756322542 0.0104490501030427 -0.00663175189911759 -2.23572412198531 allo_D
litcampbell marine roberts stream allo D -2.33045841165055 0.0137329966207998 0.0300326624192143 -3.04743338734142 allo_D
litcampbell marine sk marine allo S -7.09262031313217 0.0382466703207379 0.0854980840465946 1.54603358909421 allo_S
litcampbell marine sr marine allo S -4.49678697139958 0.0493660739155235 -0.173122528364441 -0.113874892430267 allo_S
litcampbell marine sr white allo D -4.81941276779134 0.0498937149710968 -0.184000551761332 0.203071171748468 allo_D
ln marine mh marine allo S -3.6947917517575 0.0116774328294107 -0.290183560463983 -2.48302042289075 allo_S
ln marine mh white allo D -5.76654542091664 0.00316079553825794 -0.053046170166445 0.366783025263377 allo_D
ln marine sk marine para S -524.697224708057 -11.0587359183942 12.7951943819449 210.853495275461 para_S
ln marine sr marine allo S -4.17822260690751 0.0236675363765847 -0.101438637629406 -1.48896282432493 allo_S
ln marine sr white allo D -3.84394307421638 -0.0430887640759792 0.0309667858974297 -2.23632560464547 allo_D
lq benthic al marine allo D -2.71540123124764 -0.862664480893264 0.0169978303304566 -0.475125392093308 allo_D
lq benthic bea lake allo D -3.50182048790645 -0.603471425641149 -0.130923929942555 0.248617240921316 allo_D
lq benthic boot lake allo D -1.23788731431599 -0.259239995394874 -0.0387444288169798 -3.61689283350778 allo_D
lq benthic boot stream allo D -4.1458945090769 -0.126514788915649 -0.0912517017935146 -0.0890282558921184 allo_D
lq benthic cl marine allo D -2.48893815754721 -1.38184304084765 0.115448275567944 -1.11276697697539 allo_D
lq benthic cl white allo D -2.60142274455297 -0.855472245023013 0.019567083297491 -0.684801566442927 allo_D
lq benthic constance lake allo D -2.45943998606333 -0.361373877392575 -0.0769785848053258 -1.18459165035807 allo_D
lq benthic constance stream allo D -2.92218577932855 -0.671452554651347 -0.0670205913739619 -0.2773564248084 allo_D
lq benthic cp marine allo D -3.39196771964421 -0.978377171405543 0.0437190201730203 0.435541573253731 allo_D
lq benthic cr stream allo D -2.09883588526216 -0.558039525314222 -0.102956734240542 -0.714720510906652 allo_D
lq benthic cs marine allo D -3.03856113042085 -0.996356200268333 -0.15377549873114 0.513036967414178 allo_D
lq benthic denmark marine allo D -3.11742227322165 -1.60476587429939 0.07371984165257 -0.223218703520854 allo_D
lq benthic geneva lake allo D -3.60594150854078 -1.00901609888884 -0.00109226944140335 0.181210658535009 allo_D
lq benthic geneva stream allo D -3.71569237442686 -0.507525702507543 -0.0387911996256194 0.0832079772958972 allo_D
lq benthic hadsten lake allo D -4.72538577654307 -0.235542063581566 -0.0199829524228779 0.99338919684206 allo_D
lq benthic hald lake allo D -3.78078942679795 -0.536952420227808 -0.0988664647066251 0.753956303813388 allo_D
lq benthic japan japansea allo D -5.71826595596788 -1.23739920003554 -0.0635462911209294 1.66010770321449 allo_D
lq benthic japan marine allo D -2.80643836855594 -1.3218489510424 -0.00498968726820299 0.437037559554276 allo_D
lq benthic joes lake allo D -5.30214440846473 0.00686786177048964 0.0298432319903206 0.11212630495919 allo_D
lq benthic joes stream allo D -5.67255743289068 -0.0321405999402619 0.0328794559989087 0.646763486232049 allo_D
lq benthic litcampbell marine allo D -2.36917492790091 -0.270262299425634 0.0206424457257712 -1.78123710740096 allo_D
lq benthic ln marine allo D -2.5802675539459 -1.07620747730957 0.0731237136583074 -0.575081679468023 allo_D
lq benthic lq limnetic para D -1.76886666187022 -1.52194223348408 -0.0335705797133398 -0.668558275591496 para_D
lq benthic mariager marine allo D -4.23886396426759 -0.257576568973474 -0.0448307205999073 0.570060443446065 allo_D
lq benthic mh marine allo D -2.38901174933245 -1.2807216483214 0.122126366251231 -1.85887201743486 allo_D
lq benthic mh white allo D -3.64030996745461 -0.758844274483546 0.0878846817314838 -0.777141941180394 allo_D
lq benthic misty lake allo D -3.21042105035517 -0.523073248277368 -0.10270998372497 0.0544086986314135 allo_D
lq benthic misty stream allo D -3.23139484753854 -0.718111321643068 -0.0718839161364974 -0.256338176017097 allo_D
lq benthic ms marine allo D -2.20248120431989 -0.482939479815655 -0.000382572265760289 -1.90786050768338 allo_D
lq benthic mud lake allo D -1.71249682697649 -0.178423054087215 0.0404381966810191 -3.03510287303029 allo_D
lq benthic pcr lake allo D -3.56233688865269 -0.701568625751255 -0.152789784586104 0.422896565380011 allo_D
lq benthic pl lake allo D -2.37910662292764 -0.445960748929603 -0.0875441039180542 -0.515838928628765 allo_D
lq benthic rab marine allo D -2.03634425599669 -0.929084585507396 -0.123046465077792 -0.802008283562057 allo_D
lq benthic rb stream allo D -5.41847090741854 0.0287553001244346 -0.11556983174161 0.615019998213582 allo_D
lq benthic res marine allo D -3.60594412075626 -1.44495704001539 0.0282638550518494 0.275032132755518 allo_D
lq benthic roberts lake allo D -2.22226270001889 -1.0180453809208 -0.0259176456759541 -1.31806823151869 allo_D
lq benthic roberts stream allo D -2.87318506378777 -1.30044930597361 -0.0178827326119277 -0.266879324208713 allo_D
lq benthic sj marine allo D -4.45125660703523 -0.631834098258447 -0.0968464054686189 1.19898962165297 allo_D
lq benthic sk marine allo D -2.79748978943439 -0.742501886122444 0.0262010031767812 -0.666343167207735 allo_D
lq benthic sr marine allo D -2.69711153496489 -1.16938498851272 0.0427456364488501 -0.349275505247868 allo_D
lq benthic sr white allo D -3.35381678122508 -0.733430614085681 0.0410505413705156 0.0512047416634416 allo_D
lq benthic stl lake allo D -2.08181299087574 -0.461512752081247 -0.113270320155037 -0.716407076351549 allo_D
lq benthic wc stream allo D -4.61781625164388 -0.278449338525613 -0.0503668721918976 0.7420508294054 allo_D
lq limnetic al marine allo D -4.20785860074698 0.0129337515231015 0.0554513520402798 -1.05126674402682 allo_D
lq limnetic bea lake allo D -4.44664663541181 -0.951107560170961 -0.26997867074271 2.29478073666321 allo_D
lq limnetic boot lake allo D -3.24338197091849 -0.0624347776219491 0.0569679070993254 -1.61245641258368 allo_D
lq limnetic boot stream allo D -0.827584944637503 -0.0844048898522233 -0.385158455250458 -2.74148883360751 allo_D
lq limnetic cl marine allo D -5.354483965543 -0.0322628082659458 0.117286738785044 0.178574295009075 allo_D
lq limnetic cl white allo D -4.06259327997466 0.0114489873340031 0.110298642660253 -1.46457839750272 allo_D
lq limnetic constance lake allo D -5.3388141010874 -0.0865785628791799 -0.0138936316156614 1.09658378800824 allo_D
lq limnetic constance stream allo D -5.73370621123285 -0.083244349586529 0.00234031380823604 1.30435289674508 allo_D
lq limnetic cp marine allo D -4.66713149870653 0.00978863602583819 -0.00367798695643062 0.00978376846264179 allo_D
lq limnetic cr stream allo D -4.5076363138753 -0.506522153113036 0.0667419637271133 0.672111588329085 allo_D
lq limnetic cs marine allo D -5.78136361910157 -0.264709385886656 -0.191746165587278 1.97918298769764 allo_D
lq limnetic denmark marine allo D -5.94257869202347 -0.226061264415985 -0.0897619509298345 1.92963393451599 allo_D
lq limnetic geneva lake allo D -5.20399057144136 -0.0435664469914381 0.0409870020322548 0.44160185104325 allo_D
lq limnetic geneva stream allo D -4.6198615107673 -0.0514796908597312 -0.0198803300818303 0.361104916555573 allo_D
lq limnetic hadsten lake allo D -3.37693139188593 0.0305534054160228 -0.0499436063976053 -1.00402085677558 allo_D
lq limnetic hald lake allo D -4.17296389711881 0.00727239568512041 -0.092455213655275 0.0650338476427594 allo_D
lq limnetic japan japansea allo D -4.54665367213401 -0.0195299063828936 -0.143822767717808 0.18526594396296 allo_D
lq limnetic japan marine allo D -3.83401039933083 -0.861971136868886 -0.0728651741734854 1.14338670575675 allo_D
lq limnetic joes lake allo D -4.97980254621328 0.0119991397946785 -0.0033595977803783 0.12230708931324 allo_D
lq limnetic joes stream allo D -5.92971978211463 -0.0189263451507362 -0.0286645247187092 0.8814696104833 allo_D
lq limnetic litcampbell marine allo D -4.26988799862763 -0.297427669803455 -0.0857842748409721 0.898726394380831 allo_D
lq limnetic ln marine allo D -4.84777179960392 0.00415329884774092 0.0340368024772048 -0.0329638023070748 allo_D
lq limnetic mariager marine allo D -3.11036012130067 0.0361062530952273 -0.0620531801514779 -1.36196816435216 allo_D
lq limnetic mh marine allo D -4.12942584364859 -0.0472378373767324 0.00340846196378739 -0.56773077221289 allo_D
lq limnetic mh white allo D -4.16839975266171 -0.0455520480980307 0.0636604709683301 -0.906585453367892 allo_D
lq limnetic misty lake allo D -1.06096371075396 -0.159185948810884 -0.404341507759488 -2.18103743473061 allo_D
lq limnetic misty stream allo D -1.06804715498305 -0.216093698849171 -0.306664835318303 -2.43020741829408 allo_D
lq limnetic ms marine allo D -6.27299207753543 -0.143649279020453 -0.0462795109625968 2.04760945262826 allo_D
lq limnetic mud lake allo D -3.36107428218754 -0.111117482679051 0.0678892671523431 -0.980222162458886 allo_D
lq limnetic pcr lake allo D -1.25206755561384 -0.404809110485433 0.0381677943500069 -3.57189922840402 allo_D
lq limnetic pl lake allo D -2.35941703560817 -0.747047009009467 0.0626468410486124 -1.22090697167895 allo_D
lq limnetic rab marine allo D -5.18698621323317 -0.0489589988825355 -0.0410721579337299 0.647105157957885 allo_D
lq limnetic rb stream allo D -4.92624411855242 -0.0494577174421538 -0.0261338300480297 0.102680719404682 allo_D
lq limnetic res marine allo D -4.2798138443192 -0.0885562404412328 -0.121878306656395 0.437958283768706 allo_D
lq limnetic roberts lake allo D -142.783739503041 -6.81428252057114 2.99145045497685 67.8432166213375 allo_D
lq limnetic roberts stream allo D -71.5842988549977 0.989979873543396 11.5317277016686 -118.78421036023 allo_D
lq limnetic sj marine allo D -6.10809956252402 -0.308547287743493 -0.322353734327783 2.55821698654459 allo_D
lq limnetic sk marine allo D -5.28391343702965 -0.000560582740536624 0.056971916481705 0.302768185062738 allo_D
lq limnetic sr marine allo D -5.0417803195757 -0.010224570082428 0.0626719683804297 -0.0126671274671412 allo_D
lq limnetic sr white allo D -5.02602107695851 -0.0224235636677503 0.0385084206165932 0.430626956608499 allo_D
lq limnetic stl lake allo D -1.82688903967062 -0.47615349689653 -0.167821298282768 -0.885291832595039 allo_D
