pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
boot lake mh white allo D -3.27315015024508 0.0981494319761925 -0.729532427056092 -0.233514910276549 allo_D bc ns allo allo_D
boot lake misty lake allo S -3.0237380250964 -0.530191106368371 -1.10249796329359 0.00841088351647447 allo_S bc bc para para_S
boot lake misty stream allo D -3.16575776646818 -0.587386370870609 -0.369794581878864 -0.0581959062987253 allo_D bc bc para para_D
boot lake roberts lake allo S -4.3158834054061 -0.159230053204094 0.0200538089758565 -0.0211899093407141 allo_S bc bc para para_S
boot lake roberts stream allo D -4.32214954181663 -0.62589392258279 0.076747740315856 0.0222410241312523 allo_D bc bc para para_D
boot lake sk marine allo D -2.67723416350727 -0.157896974983863 -0.658768876224401 -0.0929855350748088 allo_D bc ns allo allo_D
boot lake sr marine allo D -0.208632610660605 -0.198365915587717 -3.45712476296053 -0.0821673636688457 allo_D bc ns allo allo_D
boot lake sr white allo D -0.363868090239518 -0.0483087598080404 -4.39237201382757 0.0658619168055798 allo_D bc ns allo allo_D
boot stream al marine allo D -1.76392413591098 -0.168749373554201 -1.88168197510901 -0.0773066317732918 allo_D bc ns allo allo_D
boot stream cl marine allo D -3.18415192857293 -0.248984285393383 -1.06126684458512 0.106275862530881 allo_D bc ns allo allo_D
boot stream cl white allo D -0.902805508188043 -0.119819018727297 -3.40652939464249 0.000277048799515518 allo_D bc ns allo allo_D
boot stream constance lake allo D -2.20954452780297 -0.157630409395254 -3.3202496336853 -0.0518519190667236 allo_D bc sl allo allo_D
boot stream constance stream allo S -3.19009100086211 -0.234680354333319 -1.44684417983548 -0.213895009727225 allo_S bc sl allo allo_S
boot stream cp marine allo D -2.22668351275957 -0.108433339801063 -1.77770370654068 -0.00763637230501336 allo_D bc ns allo allo_D
boot stream geneva lake allo D -1.7331880715809 -0.195313170102664 -3.30737348476982 -0.367999739437726 allo_D bc sl allo allo_D
boot stream geneva stream allo S -2.47210080363684 -0.265561029860514 -1.65963283181558 -0.49048097712949 allo_S bc sl allo allo_S
boot stream joes lake allo D -2.22513410654401 0.0143423133353387 -3.21851907641002 -0.252567344282045 allo_D bc bc para para_D
boot stream joes stream allo S -2.42810847109597 0.0425960339687875 -3.74187839890463 -0.195230607299452 allo_S bc bc para para_S
boot stream ln marine allo D 0.00189926299467158 -0.177862921147094 -3.26863708350461 -0.245090091914895 allo_D bc ns allo allo_D
boot stream mh marine allo D -4.11420502146482 0.0559137451384386 -0.965805486174829 0.153702977070077 allo_D bc ns allo allo_D
boot stream mh white allo D -3.88925198029943 -0.0754261095076489 0.286892496181399 -0.00264690262810937 allo_D bc ns allo allo_D
boot stream misty lake allo D -3.68854561649315 -0.097466138886584 -0.971736677011384 0.0214074930706504 allo_D bc bc para para_D
boot stream misty stream allo S -2.37214078808204 -0.168395752645031 -2.03890868843734 -0.0378480952340787 allo_S bc bc para para_S
boot stream roberts lake allo D -4.23984394742904 -0.200284278340565 0.0143130175229285 -0.042698206741607 allo_D bc bc para para_D
boot stream roberts stream allo S -4.59635542456032 -0.39097354078099 0.851047184215702 -0.089605894059985 allo_S bc bc para para_S
boot stream sk marine allo D -3.48564280546365 -0.55575658544672 -1.62606673950485 0.189590320482564 allo_D bc ns allo allo_D
boot stream sr marine allo D -0.714967241611622 -0.111665473687695 -2.93102978258097 -0.112114717672441 allo_D bc ns allo allo_D
boot stream sr white allo D -1.62683584426065 -0.0817375186672444 -2.25178041910626 -0.109059485265779 allo_D bc ns allo allo_D
cl marine cl white para D -5.80044097425063 0.0135061300066817 -0.0177454494985359 0.0142250656522176 para_D ns ns para para_D
cl marine cp marine allo S -6.38497524398173 0.0255018458119345 1.30123239459262 -0.243295550242789 allo_S ns ns para para_S
cl marine ln marine allo S -5.42694336835285 -0.0340222632847248 -0.201601849167867 0.0204700308376105 allo_S ns ns para para_S
