"lg" "pos1" "pos2" "gene.density"
4 4125000 4199999 0.3468
4 4200000 4274999 0.101813333333333
4 4275000 4349999 0.273093333333333
4 4350000 4424999 0.48072
4 4425000 4499999 0.626413333333333
4 4500000 4574999 0.63668
4 4650000 4724999 0.121533333333333
4 4800000 4874999 0.69768
4 4875000 4949999 0.731093333333333
4 4950000 5024999 0.81904
4 5025000 5099999 0.656893333333333
4 5100000 5174999 0.989453333333333
4 5175000 5249999 0.777586666666667
4 5250000 5324999 0.509426666666667
4 5325000 5399999 0.480893333333333
4 5400000 5474999 0.306253333333333
4 5475000 5549999 0.556133333333333
4 5550000 5624999 0.6162
4 5625000 5699999 0.923546666666667
4 5700000 5774999 0.480973333333333
4 5775000 5849999 0.131426666666667
4 5850000 5924999 0.428906666666667
4 6e+06 6074999 0.0821333333333333
4 6075000 6149999 0.250133333333333
4 6150000 6224999 0.528546666666667
4 6225000 6299999 0.8984
4 6300000 6374999 0.187533333333333
4 6375000 6449999 0.53224
4 6450000 6524999 0.509933333333333
4 6525000 6599999 0.0765866666666667
4 6600000 6674999 0.64124
4 6675000 6749999 0.423626666666667
4 6825000 6899999 0.110266666666667
4 7425000 7499999 0.435773333333333
4 7500000 7574999 0.79752
4 7725000 7799999 0.0217066666666667
4 7800000 7874999 0.60424
4 7875000 7949999 0.29208
4 7950000 8024999 0.83596
4 8025000 8099999 0.491053333333333
4 8100000 8174999 0.0201866666666667
4 8175000 8249999 0.6492
4 8250000 8324999 0.45516
4 8325000 8399999 0.64036
4 8400000 8474999 0.58904
4 8475000 8549999 0.330453333333333
4 8775000 8849999 0.11332
4 9e+06 9074999 0.371426666666667
4 9075000 9149999 0.2626
4 9150000 9224999 0.671373333333333
4 9225000 9299999 0.52824
4 9300000 9374999 0.417293333333333
4 9375000 9449999 0.32876
4 9450000 9524999 0.3456
4 9525000 9599999 0.288066666666667
4 9675000 9749999 0.397386666666667
4 9750000 9824999 0.781533333333333
4 9825000 9899999 0.338066666666667
4 9900000 9974999 0.137933333333333
4 9975000 10049999 0.04124
4 10050000 10124999 0.196066666666667
4 10125000 10199999 0.461906666666667
4 10200000 10274999 0.230746666666667
4 10275000 10349999 0.298933333333333
4 10425000 10499999 0.811786666666667
4 10500000 10574999 0.602466666666667
4 10575000 10649999 0.51064
4 10650000 10724999 0.455013333333333
4 10725000 10799999 0.0301066666666667
4 10800000 10874999 0.100426666666667
4 10875000 10949999 0.65376
4 10950000 11024999 0.454013333333333
4 11025000 11099999 0.403653333333333
4 11175000 11249999 0.00784
4 11250000 11324999 0.450866666666667
4 11325000 11399999 0.292613333333333
4 11400000 11474999 0.3582
4 11475000 11549999 0.663133333333333
4 11550000 11624999 0.1092
4 11625000 11699999 0.19064
4 11700000 11774999 0.647306666666667
4 11775000 11849999 0.6384
4 11850000 11924999 0.612346666666667
4 11925000 11999999 0.46188
4 1.2e+07 12074999 0.388986666666667
4 12075000 12149999 0.213746666666667
4 12150000 12224999 0.257133333333333
4 12225000 12299999 0.116146666666667
4 12300000 12374999 0.505986666666667
4 12375000 12449999 0.281373333333333
4 12450000 12524999 0.562533333333333
4 12600000 12674999 0.18872
4 12675000 12749999 0.999986666666667
4 12750000 12824999 0.999986666666667
4 12825000 12899999 0.47848
4 12900000 12974999 0.601266666666667
4 13125000 13199999 0.51876
4 13200000 13274999 0.730853333333333
4 13275000 13349999 0.26784
4 13350000 13424999 0.47036
4 13425000 13499999 0.268306666666667
4 13500000 13574999 0.63164
4 13800000 13874999 0.353253333333333
4 13875000 13949999 0.240506666666667
4 13950000 14024999 0.350546666666667
4 14025000 14099999 0.441826666666667
4 14100000 14174999 0.62456
4 14175000 14249999 0.532813333333333
4 14250000 14324999 0.214693333333333
4 14325000 14399999 0.0749466666666667
4 14400000 14474999 0.655813333333333
4 14475000 14549999 0.472733333333333
4 14550000 14624999 0.157546666666667
4 14850000 14924999 0.57308
4 1.5e+07 15074999 0.78068
4 15075000 15149999 0.504693333333333
4 15150000 15224999 0.380706666666667
4 15225000 15299999 0.12124
4 15300000 15374999 0.02564
4 15450000 15524999 0.85396
4 15525000 15599999 0.851746666666667
4 15600000 15674999 0.293253333333333
4 15675000 15749999 0.29376
4 15750000 15824999 0.324573333333333
4 15825000 15899999 0.70308
4 15900000 15974999 0.527173333333333
4 15975000 16049999 0.90368
4 16050000 16124999 0.763453333333333
4 16125000 16199999 0.463893333333333
4 16200000 16274999 0.499013333333333
4 16275000 16349999 0.650453333333333
4 16350000 16424999 0.70296
4 16425000 16499999 0.6036
4 16500000 16574999 0.567413333333333
4 16575000 16649999 0.85112
4 16650000 16724999 0.35524
4 16725000 16799999 0.466066666666667
4 16950000 17024999 0.0353866666666667
4 17400000 17474999 0.0758666666666667
4 17625000 17699999 0.249933333333333
4 17700000 17774999 0.702466666666667
4 17775000 17849999 0.343293333333333
4 17850000 17924999 0.2242
4 17925000 17999999 0.591586666666667
4 1.8e+07 18074999 0.235786666666667
4 18150000 18224999 0.146293333333333
4 18300000 18374999 0.88168
4 18375000 18449999 0.42136
4 18450000 18524999 0.658426666666667
4 18525000 18599999 0.28628
4 18600000 18674999 0.2948
4 18675000 18749999 0.255653333333333
4 18750000 18824999 0.356706666666667
4 18825000 18899999 0.191333333333333
4 18975000 19049999 0.0823733333333333
4 19125000 19199999 0.0148666666666667
4 19200000 19274999 0.17332
4 19275000 19349999 0.469573333333333
4 19500000 19574999 0.17176
4 19575000 19649999 0.251493333333333
4 19650000 19724999 0.691173333333333
4 19725000 19799999 0.44472
4 19800000 19874999 0.149106666666667
4 19875000 19949999 0.616053333333333
4 19950000 20024999 0.425786666666667
4 20025000 20099999 0.470426666666667
4 20175000 20249999 0.280453333333333
4 20325000 20399999 0.339093333333333
4 20550000 20624999 0.792146666666667
4 20625000 20699999 0.6592
4 20700000 20774999 0.617
4 20775000 20849999 0.77488
4 20850000 20924999 0.645186666666667
4 20925000 20999999 0.71972
4 2.1e+07 21074999 0.396493333333333
4 21075000 21149999 0.22308
4 21150000 21224999 0.371986666666667
4 21225000 21299999 0.492946666666667
4 21300000 21374999 0.762506666666667
4 21450000 21524999 0.281586666666667
4 21525000 21599999 0.663506666666667
4 21600000 21674999 0.501933333333333
4 21675000 21749999 0.181346666666667
4 21750000 21824999 0.8034
4 21825000 21899999 0.77676
4 21900000 21974999 0.568386666666667
4 21975000 22049999 0.539706666666667
4 22050000 22124999 0.60736
4 22125000 22199999 0.324693333333333
4 22200000 22274999 0.0251866666666667
4 22275000 22349999 0.635146666666667
4 22350000 22424999 0.23188
4 22425000 22499999 0.86264
4 22500000 22574999 0.60312
4 22575000 22649999 0.634653333333333
4 22650000 22724999 0.2762
4 22725000 22799999 0.644693333333333
4 22800000 22874999 0.18036
4 22875000 22949999 0.733893333333333
4 22950000 23024999 0.75212
4 23025000 23099999 0.380613333333333
4 23100000 23174999 0.786226666666667
4 23175000 23249999 0.841826666666667
4 23325000 23399999 0.846973333333333
4 23400000 23474999 0.186866666666667
4 23550000 23624999 0.485066666666667
4 23625000 23699999 0.0257733333333333
4 23700000 23774999 0.115453333333333
4 23775000 23849999 0.713826666666667
4 23850000 23924999 0.48548
4 23925000 23999999 0.580106666666667
4 2.4e+07 24074999 0.5812
4 24075000 24149999 0.88224
4 24150000 24224999 0.864066666666667
4 24225000 24299999 0.467266666666667
4 24300000 24374999 0.26908
4 24375000 24449999 0.24192
4 24450000 24524999 0.166653333333333
4 24525000 24599999 0.337306666666667
4 24600000 24674999 0.781
4 24675000 24749999 0.40524
4 24750000 24824999 0.653266666666667
4 24825000 24899999 0.344226666666667
4 24900000 24974999 0.209906666666667
4 24975000 25049999 0.212573333333333
4 25050000 25124999 0.412453333333333
4 25275000 25349999 0.421706666666667
4 25350000 25424999 0.903906666666667
4 25425000 25499999 0.54068
4 25500000 25574999 0.404693333333333
4 25575000 25649999 0.212773333333333
4 25650000 25724999 0.341013333333333
4 25725000 25799999 0.258413333333333
4 25800000 25874999 0.4152
4 25875000 25949999 0.43252
4 25950000 26024999 0.41724
4 26025000 26099999 0.14552
4 26100000 26174999 0.147066666666667
4 26175000 26249999 0.45068
4 26250000 26324999 0.518533333333333
4 26325000 26399999 0.708373333333333
4 26400000 26474999 0.20392
4 26550000 26624999 0.0137866666666667
4 26625000 26699999 0.1408
4 26775000 26849999 0.0212133333333333
4 27075000 27149999 0.00390666666666667
4 27225000 27299999 0.0303066666666667
4 27300000 27374999 0.18508
4 27525000 27599999 0.313333333333333
4 27600000 27674999 0.16252
4 27675000 27749999 0.0550266666666667
4 27750000 27824999 0.6396
4 27825000 27899999 0.7902
4 28125000 28199999 0.0989733333333333
4 28275000 28349999 0.32168
4 28350000 28424999 0.377053333333333
4 28425000 28499999 0.4764
4 28500000 28574999 0.929453333333333
4 28575000 28649999 0.613013333333333
4 28650000 28724999 0.764333333333333
4 28725000 28799999 0.813693333333333
4 28800000 28874999 0.412066666666667
4 28875000 28949999 0.903386666666667
4 28950000 29024999 0.626493333333333
4 29025000 29099999 0.412413333333333
4 29100000 29174999 0.464306666666667
4 29325000 29399999 0.679346666666667
4 29475000 29549999 0.610733333333333
4 29550000 29624999 0.414306666666667
4 29625000 29699999 0.12328
4 29700000 29774999 0.91552
4 29775000 29849999 0.58172
4 29850000 29924999 0.32704
4 29925000 29999999 0.567626666666667
4 3e+07 30074999 0.715853333333333
4 30075000 30149999 0.710173333333333
4 30150000 30224999 0.999986666666667
4 30375000 30449999 0.240066666666667
4 30450000 30524999 0.00546666666666667
4 30525000 30599999 0.400733333333333
4 30600000 30674999 0.218586666666667
4 30675000 30749999 0.48804
4 30750000 30824999 0.933413333333333
4 30825000 30899999 0.909946666666667
4 30900000 30974999 0.569373333333333
4 30975000 31049999 0.57208
4 31050000 31124999 0.56428
4 31125000 31199999 0.491213333333333
4 31200000 31274999 0.04288
4 31275000 31349999 0.306973333333333
4 31350000 31424999 0.13164
4 31425000 31499999 0.574653333333333
4 31500000 31574999 0.63528
4 31575000 31649999 0.586146666666667
4 31650000 31724999 0.975
4 31725000 31799999 0.46012
4 31800000 31874999 0.532933333333333
4 31875000 31949999 0.305266666666667
4 31950000 32024999 0.513413333333333
4 32025000 32099999 0.83652
4 32100000 32174999 0.52624
4 32175000 32249999 0.44428
4 32250000 32324999 0.673146666666667
4 32325000 32399999 0.76556
4 32400000 32474999 0.47332
4 32475000 32549999 0.914906666666667
4 32550000 32624999 0.421573333333333
5 1 74999 0.396146666666667
5 75000 149999 0.61596
5 150000 224999 0.80312
5 225000 299999 0.88812
5 3e+05 374999 0.203746666666667
5 375000 449999 0.212573333333333
5 450000 524999 0.909
5 525000 599999 0.55196
5 6e+05 674999 0.145026666666667
5 675000 749999 0.677746666666667
5 750000 824999 0.481453333333333
5 825000 899999 0.3978
5 9e+05 974999 0.327613333333333
5 975000 1049999 0.314373333333333
5 1050000 1124999 0.52104
5 1125000 1199999 0.53228
5 1200000 1274999 0.531866666666667
5 1275000 1349999 0.29884
5 1350000 1424999 0.492786666666667
5 1425000 1499999 0.289973333333333
5 1500000 1574999 0.999986666666667
5 1575000 1649999 0.653506666666667
5 1650000 1724999 0.776653333333333
5 1725000 1799999 0.716426666666667
5 1800000 1874999 0.746933333333333
5 1875000 1949999 0.4908
5 1950000 2024999 0.51148
5 2025000 2099999 0.71164
5 2100000 2174999 0.71824
5 2175000 2249999 0.623733333333333
5 2250000 2324999 0.70608
5 2325000 2399999 0.246093333333333
5 2400000 2474999 0.14976
5 2475000 2549999 0.448
5 2550000 2624999 0.584493333333333
5 2625000 2699999 0.45124
5 2700000 2774999 0.425853333333333
5 2775000 2849999 0.0536933333333333
5 3e+06 3074999 0.49832
5 3075000 3149999 0.43284
5 3150000 3224999 0.0137333333333333
5 3225000 3299999 0.486373333333333
5 3300000 3374999 0.319
5 3375000 3449999 0.462906666666667
5 3450000 3524999 0.570933333333333
5 3600000 3674999 0.770413333333333
5 3675000 3749999 0.327186666666667
5 3750000 3824999 0.56004
5 3825000 3899999 0.28168
5 3900000 3974999 0.808933333333333
5 3975000 4049999 0.2392
5 4050000 4124999 0.08152
5 4125000 4199999 0.69688
5 4275000 4349999 0.21068
5 4350000 4424999 0.865813333333333
5 4425000 4499999 0.290813333333333
5 4500000 4574999 0.654026666666667
5 4575000 4649999 0.507893333333333
5 4650000 4724999 0.529973333333333
5 4725000 4799999 0.822666666666667
5 4800000 4874999 0.717733333333333
5 4875000 4949999 0.491293333333333
5 4950000 5024999 0.70152
5 5025000 5099999 0.601053333333333
5 5100000 5174999 0.622226666666667
5 5175000 5249999 0.606426666666667
5 5325000 5399999 0.307066666666667
5 5400000 5474999 0.26336
5 5475000 5549999 0.23896
5 5550000 5624999 0.41256
5 5625000 5699999 0.47748
5 5700000 5774999 0.70424
5 5775000 5849999 0.696293333333333
5 5925000 5999999 0.548733333333333
5 6e+06 6074999 0.480573333333333
5 6075000 6149999 0.158213333333333
5 6150000 6224999 0.549346666666667
5 6225000 6299999 0.747626666666667
5 6300000 6374999 0.511173333333333
5 6375000 6449999 0.0648666666666667
5 6450000 6524999 0.90564
5 6600000 6674999 0.330986666666667
5 6675000 6749999 0.674933333333333
5 6750000 6824999 0.523133333333333
5 6825000 6899999 0.59712
5 6900000 6974999 0.636826666666667
5 6975000 7049999 0.849466666666667
5 7050000 7124999 0.0942933333333333
5 7200000 7274999 0.02476
5 7500000 7574999 0.20364
5 7575000 7649999 0.495373333333333
5 7650000 7724999 0.0473333333333333
5 7725000 7799999 0.414533333333333
5 7800000 7874999 0.67952
5 7950000 8024999 0.41788
5 8025000 8099999 0.641213333333333
5 8100000 8174999 0.505013333333333
5 8175000 8249999 0.559346666666667
5 8250000 8324999 0.799
5 8325000 8399999 0.79108
5 8400000 8474999 0.593573333333333
5 8475000 8549999 0.790986666666667
5 8550000 8624999 0.24652
5 8775000 8849999 0.485146666666667
5 8850000 8924999 0.632013333333333
5 8925000 8999999 0.60252
5 9e+06 9074999 0.06356
5 9075000 9149999 0.2738
5 9150000 9224999 0.81864
5 9225000 9299999 0.545773333333333
5 9300000 9374999 0.361173333333333
5 9375000 9449999 0.242706666666667
5 9450000 9524999 0.54352
5 9525000 9599999 0.517786666666667
5 9600000 9674999 0.522346666666667
5 9675000 9749999 0.406053333333333
5 9750000 9824999 0.669653333333333
5 9825000 9899999 0.514333333333333
5 9900000 9974999 0.535346666666667
5 9975000 10049999 0.54844
5 10050000 10124999 0.538133333333333
5 10200000 10274999 0.412666666666667
5 10275000 10349999 0.263053333333333
5 10350000 10424999 0.658733333333333
5 10425000 10499999 0.516386666666667
5 10500000 10574999 0.101053333333333
5 10575000 10649999 0.326213333333333
5 10650000 10724999 0.625773333333333
5 10725000 10799999 0.64376
5 10800000 10874999 0.828586666666667
5 10875000 10949999 0.602853333333333
5 10950000 11024999 0.424026666666667
5 11025000 11099999 0.336346666666667
5 11100000 11174999 0.30224
5 11175000 11249999 0.712386666666667
5 11250000 11324999 0.5804
5 11325000 11399999 0.618173333333333
5 11400000 11474999 0.673146666666667
5 11475000 11549999 0.831533333333333
5 11550000 11624999 0.354666666666667
5 11625000 11699999 0.330266666666667
5 11700000 11774999 0.461
5 11775000 11849999 0.185266666666667
5 11850000 11924999 0.615693333333333
5 11925000 11999999 0.268386666666667
5 1.2e+07 12074999 0.259586666666667
5 12075000 12149999 0.633506666666667
5 12150000 12224999 0.466946666666667
5 12225000 12299999 0.202306666666667
6 1 74999 0.74808
6 75000 149999 0.7358
6 150000 224999 0.864853333333333
6 225000 299999 0.574466666666667
6 3e+05 374999 0.744026666666667
6 375000 449999 0.31944
6 450000 524999 0.756586666666667
6 525000 599999 0.442853333333333
6 6e+05 674999 0.38092
6 675000 749999 0.54264
6 750000 824999 0.495773333333333
6 825000 899999 0.453213333333333
6 9e+05 974999 0.572813333333333
6 975000 1049999 0.29412
6 1050000 1124999 0.587786666666667
6 1125000 1199999 0.0114533333333333
6 1275000 1349999 0.22808
6 1350000 1424999 0.3732
6 1425000 1499999 0.48196
6 1500000 1574999 0.08636
6 1575000 1649999 0.60868
6 1650000 1724999 0.276493333333333
6 1725000 1799999 0.325226666666667
6 1800000 1874999 0.127213333333333
6 1950000 2024999 0.55484
6 2025000 2099999 0.0250133333333333
6 2100000 2174999 0.55276
6 2175000 2249999 0.497986666666667
6 2250000 2324999 0.590733333333333
6 2325000 2399999 0.30944
6 2400000 2474999 0.477613333333333
6 2475000 2549999 0.4138
6 2550000 2624999 0.32112
6 2625000 2699999 0.145826666666667
6 2700000 2774999 0.304746666666667
6 2775000 2849999 0.50868
6 2850000 2924999 0.451253333333333
6 2925000 2999999 0.547146666666667
6 3e+06 3074999 0.622933333333333
6 3075000 3149999 0.28612
6 3150000 3224999 0.466813333333333
6 3225000 3299999 0.175453333333333
6 3300000 3374999 0.89996
6 3375000 3449999 0.93116
6 3450000 3524999 0.433213333333333
6 3525000 3599999 0.278026666666667
6 3600000 3674999 0.379426666666667
6 3675000 3749999 0.644173333333333
6 3750000 3824999 0.55048
6 3825000 3899999 0.262786666666667
6 3900000 3974999 0.171266666666667
6 3975000 4049999 0.656213333333333
6 4050000 4124999 0.393813333333333
6 4125000 4199999 0.892253333333333
6 4200000 4274999 0.153693333333333
6 4275000 4349999 0.856026666666667
6 4350000 4424999 0.327333333333333
6 4425000 4499999 0.466506666666667
6 4500000 4574999 0.0115466666666667
6 4575000 4649999 0.282466666666667
6 4650000 4724999 0.393666666666667
6 4725000 4799999 0.524173333333333
6 4800000 4874999 0.707333333333333
6 4875000 4949999 0.699306666666667
6 4950000 5024999 0.23632
6 5025000 5099999 0.351693333333333
6 5100000 5174999 0.671133333333333
6 5175000 5249999 0.29812
6 5250000 5324999 0.0622666666666667
6 5325000 5399999 0.344133333333333
6 5400000 5474999 0.88836
6 5475000 5549999 0.999986666666667
6 5775000 5849999 0.21944
6 5850000 5924999 0.669653333333333
6 5925000 5999999 0.250546666666667
6 6e+06 6074999 0.139093333333333
6 6075000 6149999 0.68092
6 6150000 6224999 0.62348
6 6225000 6299999 0.427373333333333
6 6300000 6374999 0.815813333333333
6 6375000 6449999 0.437
6 6450000 6524999 0.416466666666667
6 6525000 6599999 0.21952
6 6825000 6899999 0.174946666666667
6 6900000 6974999 0.548293333333333
6 6975000 7049999 0.639053333333333
6 7050000 7124999 0.753946666666667
6 7125000 7199999 0.215946666666667
6 7200000 7274999 0.929453333333333
6 7350000 7424999 0.4546
6 7425000 7499999 0.442533333333333
6 7500000 7574999 0.67072
6 7575000 7649999 0.765866666666667
6 7650000 7724999 0.709626666666667
6 7725000 7799999 0.424693333333333
6 7800000 7874999 0.504306666666667
6 7875000 7949999 0.698493333333333
6 7950000 8024999 0.7016
6 8025000 8099999 0.448906666666667
6 8100000 8174999 0.374186666666667
6 8175000 8249999 0.637106666666667
6 8250000 8324999 0.25336
6 8325000 8399999 0.688626666666667
6 8400000 8474999 0.4202
6 8550000 8624999 0.50264
6 8625000 8699999 0.969546666666667
6 8700000 8774999 0.631333333333333
6 8775000 8849999 0.52016
6 8850000 8924999 0.56368
6 8925000 8999999 0.29304
6 9e+06 9074999 0.23224
6 9075000 9149999 0.71512
6 9150000 9224999 0.50544
6 9225000 9299999 0.6796
6 9300000 9374999 0.227546666666667
6 9375000 9449999 0.490533333333333
6 9450000 9524999 0.673893333333333
6 9525000 9599999 0.673693333333333
6 9600000 9674999 0.135826666666667
6 9675000 9749999 0.32856
6 9750000 9824999 0.363426666666667
6 9825000 9899999 0.444693333333333
6 9900000 9974999 0.355786666666667
6 9975000 10049999 0.824546666666667
6 10050000 10124999 0.957213333333333
6 10275000 10349999 0.0194
6 10350000 10424999 0.136373333333333
6 10500000 10574999 0.531133333333333
6 10575000 10649999 0.0743866666666667
6 10650000 10724999 0.72176
6 10725000 10799999 0.271706666666667
6 10800000 10874999 0.682333333333333
6 10875000 10949999 0.527306666666667
6 10950000 11024999 0.415413333333333
6 11025000 11099999 0.304773333333333
6 11100000 11174999 0.857013333333333
6 11175000 11249999 0.446386666666667
6 11250000 11324999 0.863986666666667
6 11325000 11399999 0.217946666666667
6 11400000 11474999 0.13812
6 11475000 11549999 0.223546666666667
6 11550000 11624999 0.494373333333333
6 11625000 11699999 0.7458
6 11700000 11774999 0.19308
6 11775000 11849999 0.0193466666666667
6 11850000 11924999 0.359066666666667
6 11925000 11999999 0.64536
6 1.2e+07 12074999 0.212706666666667
6 12075000 12149999 0.890453333333333
6 12150000 12224999 0.684813333333333
6 12225000 12299999 0.48948
6 12300000 12374999 0.02424
6 12375000 12449999 0.907173333333333
6 12450000 12524999 0.296466666666667
6 12525000 12599999 0.418373333333333
6 12675000 12749999 0.0258533333333333
6 12750000 12824999 0.463933333333333
6 12825000 12899999 0.373733333333333
6 12900000 12974999 0.538493333333333
6 12975000 13049999 0.315293333333333
6 13050000 13124999 0.35028
6 13125000 13199999 0.64408
6 13200000 13274999 0.534093333333333
6 13275000 13349999 0.79928
6 13350000 13424999 0.898693333333333
6 13425000 13499999 0.201546666666667
6 13500000 13574999 0.281986666666667
6 13575000 13649999 0.0342266666666667
6 13650000 13724999 0.415906666666667
6 13725000 13799999 0.41352
6 13800000 13874999 0.877333333333333
6 13875000 13949999 0.678573333333333
6 13950000 14024999 0.652946666666667
6 14025000 14099999 0.0775066666666667
6 14100000 14174999 0.5332
6 14175000 14249999 0.374373333333333
6 14250000 14324999 0.21196
6 14325000 14399999 0.619346666666667
6 14400000 14474999 0.538773333333333
6 14475000 14549999 0.832906666666667
6 14550000 14624999 0.293813333333333
6 14925000 14999999 0.02744
6 1.5e+07 15074999 0.517946666666667
6 15150000 15224999 0.516106666666667
6 15225000 15299999 0.590053333333333
6 15300000 15374999 0.398453333333333
6 15375000 15449999 0.702213333333333
6 15450000 15524999 0.6462
6 15525000 15599999 0.322733333333333
6 15600000 15674999 0.308213333333333
6 15675000 15749999 0.477893333333333
6 16050000 16124999 0.229333333333333
6 16125000 16199999 0.250786666666667
6 16200000 16274999 0.568866666666667
6 16275000 16349999 0.34584
6 16350000 16424999 0.228306666666667
6 16425000 16499999 0.73468
6 16500000 16574999 0.391693333333333
6 16575000 16649999 0.4314
6 16650000 16724999 0.477426666666667
6 16725000 16799999 0.653933333333333
6 16800000 16874999 0.367373333333333
6 16875000 16949999 0.9208
6 17025000 17099999 0.567293333333333
7 1 74999 0.0260933333333333
7 75000 149999 0.402613333333333
7 150000 224999 0.575773333333333
7 225000 299999 0.359613333333333
7 3e+05 374999 0.343026666666667
7 375000 449999 0.380493333333333
7 450000 524999 0.350186666666667
7 525000 599999 0.390093333333333
7 6e+05 674999 0.143506666666667
7 675000 749999 0.372733333333333
7 750000 824999 0.166613333333333
7 825000 899999 0.103853333333333
7 9e+05 974999 0.103013333333333
7 975000 1049999 0.41768
7 1050000 1124999 0.73448
7 1125000 1199999 0.691173333333333
7 1200000 1274999 0.130666666666667
7 1275000 1349999 0.546293333333333
7 1350000 1424999 0.294706666666667
7 1425000 1499999 0.64168
7 1500000 1574999 0.663533333333333
7 1575000 1649999 0.278626666666667
7 1650000 1724999 0.514213333333333
7 1725000 1799999 0.528666666666667
7 1800000 1874999 0.999986666666667
7 1875000 1949999 0.780533333333333
7 1950000 2024999 0.0435733333333333
7 2025000 2099999 0.200613333333333
7 2175000 2249999 0.136826666666667
7 2250000 2324999 0.625573333333333
7 2325000 2399999 0.316333333333333
7 2400000 2474999 0.571506666666667
7 2475000 2549999 0.523906666666667
7 2550000 2624999 0.422973333333333
7 2625000 2699999 0.30476
7 2700000 2774999 0.319306666666667
7 2775000 2849999 0.604453333333333
7 2850000 2924999 0.704706666666667
7 2925000 2999999 0.360293333333333
7 3e+06 3074999 0.5766
7 3075000 3149999 0.556053333333333
7 3150000 3224999 0.20584
7 3225000 3299999 0.208586666666667
7 3450000 3524999 0.840053333333333
7 3750000 3824999 0.0277466666666667
7 3825000 3899999 0.0732
7 3900000 3974999 0.233813333333333
7 3975000 4049999 0.344053333333333
7 4050000 4124999 0.440346666666667
7 4125000 4199999 0.49948
7 4200000 4274999 0.518986666666667
7 4275000 4349999 0.546266666666667
7 4350000 4424999 0.50904
7 4425000 4499999 0.146706666666667
7 4500000 4574999 0.72952
7 4575000 4649999 0.582053333333333
7 4650000 4724999 0.0151466666666667
7 4800000 4874999 0.52248
7 4875000 4949999 0.4072
7 4950000 5024999 0.614773333333333
7 5025000 5099999 0.12644
7 5100000 5174999 0.033
7 5175000 5249999 0.82364
7 5325000 5399999 0.99176
7 5475000 5549999 0.427266666666667
7 5550000 5624999 0.121293333333333
7 5850000 5924999 0.614066666666667
7 6e+06 6074999 0.128786666666667
7 6075000 6149999 0.687133333333333
7 6150000 6224999 0.198173333333333
7 6225000 6299999 0.143
7 6300000 6374999 0.302466666666667
7 6525000 6599999 0.39964
7 6600000 6674999 0.6456
7 6750000 6824999 0.206866666666667
7 6825000 6899999 0.0679333333333333
7 6900000 6974999 0.16188
7 6975000 7049999 0.76896
7 7050000 7124999 0.214866666666667
7 7125000 7199999 0.721213333333333
7 7200000 7274999 0.511533333333333
7 7275000 7349999 0.999986666666667
7 7425000 7499999 0.262
7 7500000 7574999 0.45792
7 7575000 7649999 0.412946666666667
7 7650000 7724999 0.490426666666667
7 7725000 7799999 0.474706666666667
7 7800000 7874999 0.524746666666667
7 7875000 7949999 0.3478
7 7950000 8024999 0.346893333333333
7 8025000 8099999 0.370506666666667
7 8100000 8174999 0.58744
7 8475000 8549999 0.436866666666667
7 8550000 8624999 0.347613333333333
7 8625000 8699999 0.127026666666667
7 8775000 8849999 0.176333333333333
7 8850000 8924999 0.67608
7 8925000 8999999 0.444266666666667
7 9e+06 9074999 0.219386666666667
7 9075000 9149999 0.0469466666666667
7 9150000 9224999 0.100826666666667
7 9225000 9299999 0.610413333333333
7 9300000 9374999 0.52912
7 9375000 9449999 0.439666666666667
7 9600000 9674999 0.0102266666666667
7 9675000 9749999 0.00718666666666667
7 9750000 9824999 0.264746666666667
7 10125000 10199999 0.71652
7 10200000 10274999 0.140733333333333
7 10275000 10349999 0.545226666666667
7 10350000 10424999 0.135293333333333
7 10425000 10499999 0.605946666666667
7 10500000 10574999 0.527613333333333
7 10575000 10649999 0.703546666666667
7 10650000 10724999 0.454146666666667
7 10725000 10799999 0.129906666666667
7 10800000 10874999 0.799106666666667
7 10950000 11024999 0.999986666666667
7 11025000 11099999 0.659093333333333
7 11100000 11174999 0.473026666666667
7 11400000 11474999 0.00552
7 11550000 11624999 0.67776
7 11700000 11774999 0.0198
7 11775000 11849999 0.517213333333333
7 11850000 11924999 0.83272
7 11925000 11999999 0.7706
7 12075000 12149999 0.0910533333333333
7 12150000 12224999 0.613493333333333
7 12300000 12374999 0.428973333333333
7 12375000 12449999 0.16968
7 12450000 12524999 0.36012
7 12525000 12599999 0.539933333333333
7 12600000 12674999 0.435226666666667
7 12675000 12749999 0.367253333333333
7 12750000 12824999 0.621973333333333
7 12825000 12899999 0.452986666666667
7 12900000 12974999 0.114226666666667
7 12975000 13049999 0.403306666666667
7 13050000 13124999 0.35644
7 13200000 13274999 0.50856
7 13275000 13349999 0.38656
7 13350000 13424999 0.67656
7 13425000 13499999 0.684173333333333
7 13500000 13574999 0.60736
7 13575000 13649999 0.312346666666667
7 13950000 14024999 0.383253333333333
7 14100000 14174999 0.134293333333333
7 14175000 14249999 0.625653333333333
7 14250000 14324999 0.222626666666667
7 14325000 14399999 0.630533333333333
7 14400000 14474999 0.583746666666667
7 14475000 14549999 0.569093333333333
7 14550000 14624999 0.475093333333333
7 14625000 14699999 0.3944
7 14700000 14774999 0.0355066666666667
7 14775000 14849999 0.574653333333333
7 14850000 14924999 0.749066666666667
7 14925000 14999999 0.52408
7 1.5e+07 15074999 0.233986666666667
7 15075000 15149999 0.772266666666667
