pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
constance stream mh marine allo D -5.75463932585926 -0.0259243648470015 1.26574683064811 0.0539883540496707 allo_D sl ns allo allo_D
constance stream mh white allo D -6.33462124094593 -0.126996795137964 1.44243399648806 0.109838939382076 allo_D sl ns allo allo_D
constance stream misty lake allo D -4.1092544496908 -0.478830585685787 0.608494697765455 -0.105062330616743 allo_D sl bc allo allo_D
constance stream misty stream allo S -4.98648990014939 -0.354431463430317 0.946860154433693 -0.00407514797379141 allo_S sl bc allo allo_S
constance stream roberts lake allo D -4.26480875906484 -0.133712001278861 -0.210747565606507 0.0123479995050526 allo_D sl bc allo allo_D
constance stream roberts stream allo S -5.05544755130996 -0.225392742855546 0.0873418709462951 0.113295510292623 allo_S sl bc allo allo_S
constance stream sk marine allo D -4.753364702614 0.0160247667978865 0.405269558266709 -0.0173157724538004 allo_D sl ns allo allo_D
constance stream sr marine allo D -4.88477882719331 -0.0426144184845825 0.927758004677662 -0.0310746917215564 allo_D sl ns allo allo_D
constance stream sr white allo D -4.13580580320784 -0.0174294392873839 0.610193422143061 -0.21543124170738 allo_D sl ns allo allo_D
cp marine ln marine allo S -5.50765133414098 0.0281581239868012 -1.11885203569549 0.06134136427501 allo_S ns ns para para_S
cp marine mh marine allo S -4.6269029865101 0.0452203509050123 -0.535450122767059 -0.857374196147648 allo_S ns ns para para_S
cp marine mh white allo D -5.09677549673521 -0.183694240906832 0.27814480724644 -0.0642266096772049 allo_D ns ns para para_D
cp marine sk marine allo S -7.8035969942111 -0.0996926827404098 2.65511236325686 -0.330082113964578 allo_S ns ns para para_S
cp marine sr marine allo S -5.76615232139611 0.0305273566951467 -0.300179120301738 -0.0532117639145413 allo_S ns ns para para_S
cp marine sr white allo D -7.13291412945003 -0.279004169956774 0.622467291135258 0.184994998120126 allo_D ns ns para para_D
cr stream al marine allo D -3.37993825318443 -0.261402171085822 0.152415502354899 0.0122483121642683 allo_D or ns allo allo_D
cr stream bea lake allo D -3.88626486617282 -0.131171270810646 -0.0407147045057831 -0.0713164377401034 allo_D or al allo allo_D
cr stream boot lake allo D -4.28764503321327 -0.35459431892355 0.559857733559878 -0.0499533280394209 allo_D or bc allo allo_D
cr stream boot stream allo S -4.26335091866475 -0.0518015721688664 0.676778548420481 -0.316723738479345 allo_S or bc allo allo_S
cr stream cl marine allo D -3.63395354500526 -0.225612639544851 -0.0356237349109019 0.100054712407162 allo_D or ns allo allo_D
cr stream cl white allo D -3.10873182353878 -0.238434650932517 -0.161981535582924 0.0118715918252426 allo_D or ns allo allo_D
cr stream constance lake allo D -3.3030780729461 -0.297715162123115 -0.240468099406101 -0.0910932238378837 allo_D or sl allo allo_D
cr stream constance stream allo S -2.29886779101721 -0.275439910040662 -1.29708769380049 -0.12281822586675 allo_S or sl allo allo_S
cr stream cp marine allo D -2.43915728042269 -0.441074384310795 -0.407114996551939 0.0261780343314946 allo_D or ns allo allo_D
cr stream cs marine allo D -3.68773409867163 -0.461882367836333 0.315181243071868 -0.178301531082093 allo_D or or para para_D
cr stream denmark marine allo D -4.39460978773485 -0.102337724503537 0.762703145651064 -0.0483289784741226 allo_D or ne allo allo_D
cr stream geneva lake allo D -2.46235804090031 -0.16456144471568 -1.07936319307382 -0.197984272014313 allo_D or sl allo allo_D
cr stream geneva stream allo S -1.79142114752893 -0.265920942016466 -1.671732586848 -0.131417419299013 allo_S or sl allo allo_S
