"geography" "study_com" "n" "num.lg" "p.clustered"
"116" "allopatric.d" "allopatricD_paxl.prib" 18 21 0.857142857142857
"117" "allopatric.d" "allopatricD_paxl.prib" 18 21 0.857142857142857
"118" "allopatric.d" "allopatricD_paxl.prib" 18 21 0.857142857142857
"119" "allopatric.d" "allopatricD_paxl.prib" 18 21 0.857142857142857
"120" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"121" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"122" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"123" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"124" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"125" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"126" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"127" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"128" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"129" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"130" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"131" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"132" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"133" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"134" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"135" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"136" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"137" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"138" "allopatric.d" "allopatricD_pril.paxb" 17 19 0.894736842105263
"139" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"140" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"141" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"142" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"143" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"144" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"145" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"146" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"147" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"148" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"149" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"150" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"151" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"152" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"153" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"154" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"155" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"156" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"157" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"158" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"159" "allopatric.d" "allopatricD_robs.joel" 1 21 0.0476190476190476
"160" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"161" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"162" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"163" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"164" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"165" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"166" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"167" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"168" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"169" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"170" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"171" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"172" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"173" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"174" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"175" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"176" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"177" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"178" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"179" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"180" "allopatric.d" "japan_group1" 6 21 0.285714285714286
"181" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
"182" "allopatric.s" "allopatricS_bool.robl" 6 21 0.285714285714286
